C08	44619986	53
C08	44619987	54
C08	44619988	54
C08	44619989	54
C08	44619990	55
C08	44619991	54
C08	44619992	54
C08	44619993	55
C08	44619994	56
C08	44619995	57
C08	44619996	57
C08	44619997	57
C08	44619998	56
C08	44619999	56
C08	44620000	58
C08	44620001	59
C08	44620002	61
C08	44620003	60
C08	44620004	60
C08	44620005	62
C08	44620006	62
C08	44620007	62
C08	44620008	61
C08	44620009	61
C08	44620010	62
C08	44620011	62
C08	44620012	62
C08	44620013	63
C08	44620014	62
C08	44620015	62
C08	44620016	62
C08	44620017	63
C08	44620018	63
C08	44620019	64
C08	44620020	65
C08	44620021	66
C08	44620022	67
C08	44620023	70
C08	44620024	69
C08	44620025	67
C08	44620026	68
C08	44620027	71
C08	44620028	72
C08	44620029	72
C08	44620030	72
C08	44620031	70
C08	44620032	70
C08	44620033	70
C08	44620034	71
C08	44620035	71
C08	44620036	63
C08	44620037	64
C08	44620038	64
C08	44620039	64
C08	44620040	62
C08	44620041	62
C08	44620042	62
C08	44620043	62
C08	44620044	62
C08	44620045	62
C08	44620046	62
C08	44620047	62
C08	44620048	62
C08	44620049	62
C08	44620050	63
C08	44620051	62
C08	44620052	61
C08	44620053	62
C08	44620054	62
C08	44620055	62
C08	44620056	62
C08	44620057	62
C08	44620058	63
C08	44620059	63
C08	44620060	63
C08	44620061	62
C08	44620062	64
C08	44620063	65
C08	44620064	65
C08	44620065	65
C08	44620066	64
C08	44620067	64
C08	44620068	65
C08	44620069	65
C08	44620070	64
C08	44620071	63
C08	44620072	63
C08	44620073	63
C08	44620074	64
C08	44620075	64
C08	44620076	64
C08	44620077	65
C08	44620078	66
C08	44620079	66
C08	44620080	67
C08	44620081	68
C08	44620082	68
C08	44620083	67
C08	44620084	67
C08	44620085	67
C08	44620086	68
C08	44620087	67
C08	44620088	67
C08	44620089	68
C08	44620090	67
C08	44620091	67
C08	44620092	66
C08	44620093	66
C08	44620094	65
C08	44620095	65
C08	44620096	64
C08	44620097	64
C08	44620098	66
C08	44620099	67
C08	44620100	67
C08	44620101	67
C08	44620102	68
C08	44620103	69
C08	44620104	70
C08	44620105	70
C08	44620106	70
C08	44620107	69
C08	44620108	70
C08	44620109	70
C08	44620110	71
C08	44620111	71
C08	44620112	71
C08	44620113	72
C08	44620114	72
C08	44620115	71
C08	44620116	71
C08	44620117	71
C08	44620118	71
C08	44620119	71
C08	44620120	70
C08	44620121	70
C08	44620122	70
C08	44620123	70
C08	44620124	69
C08	44620125	69
C08	44620126	71
C08	44620127	71
C08	44620128	69
C08	44620129	69
C08	44620130	69
C08	44620131	67
C08	44620132	67
C08	44620133	68
C08	44620134	66
C08	44620135	65
C08	44620136	65
C08	44620137	65
C08	44620138	64
C08	44620139	64
C08	44620140	64
C08	44620141	63
C08	44620142	63
C08	44620143	63
C08	44620144	62
C08	44620145	61
C08	44620146	60
C08	44620147	60
C08	44620148	60
C08	44620149	61
C08	44620150	61
C08	44620151	59
C08	44620152	59
C08	44620153	57
C08	44620154	57
C08	44620155	57
C08	44620156	55
C08	44620157	55
C08	44620158	55
C08	44620159	55
C08	44620160	55
C08	44620161	54
C08	44620162	54
C08	44620163	56
C08	44620164	55
C08	44620165	55
C08	44620166	55
C08	44620167	55
C08	44620168	54
C08	44620169	58
C08	44620170	57
C08	44620171	56
C08	44620172	55
C08	44620173	54
C08	44620174	51
C08	44620175	51
C08	44620176	52
C08	44620177	51
C08	44620178	48
C08	44620179	48
C08	44620180	49
C08	44620181	49
C08	44620182	49
C08	44620183	49
C08	44620184	49
C08	44620185	48
C08	44620186	48
C08	44620187	48
C08	44620188	44
C08	44620189	44
C08	44620190	44
C08	44620191	44
C08	44620192	43
C08	44620193	43
C08	44620194	44
C08	44620195	45
C08	44620196	45
C08	44620197	45
C08	44620198	45
C08	44620199	45
C08	44620200	45
C08	44620201	44
C08	44620202	44
C08	44620203	46
C08	44620204	45
C08	44620205	45
C08	44620206	45
C08	44620207	45
C08	44620208	45
C08	44620209	44
C08	44620210	44
C08	44620211	45
C08	44620212	46
C08	44620213	44
C08	44620214	43
C08	44620215	43
C08	44620216	43
C08	44620217	43
C08	44620218	43
C08	44620219	42
C08	44620220	42
C08	44620221	42
C08	44620222	43
C08	44620223	42
C08	44620224	42
C08	44620225	41
C08	44620226	43
C08	44620227	43
C08	44620228	42
C08	44620229	40
C08	44620230	40
C08	44620231	39
C08	44620232	38
C08	44620233	38
C08	44620234	39
C08	44620235	39
C08	44620236	39
C08	44620237	38
C08	44620238	38
C08	44620239	38
C08	44620240	38
C08	44620241	37
C08	44620242	37
C08	44620243	37
C08	44620244	37
C08	44620245	37
C08	44620246	37
C08	44620247	37
C08	44620248	38
C08	44620249	36
C08	44620250	35
C08	44620251	35
C08	44620252	37
C08	44620253	37
C08	44620254	36
C08	44620255	35
C08	44620256	38
C08	44620257	38
C08	44620258	38
C08	44620259	37
C08	44620260	37
C08	44620261	35
C08	44620262	35
C08	44620263	35
C08	44620264	34
C08	44620265	34
C08	44620266	34
C08	44620267	34
C08	44620268	34
C08	44620269	33
C08	44620270	33
C08	44620271	34
C08	44620272	35
C08	44620273	35
C08	44620274	35
C08	44620275	35
C08	44620276	35
C08	44620277	34
C08	44620278	34
C08	44620279	35
C08	44620280	35
C08	44620281	34
C08	44620282	34
C08	44620283	37
C08	44620284	37
C08	44620285	37
C08	44620286	39
C08	44620287	39
C08	44620288	39
C08	44620289	39
C08	44620290	39
C08	44620291	40
C08	44620292	40
C08	44620293	40
C08	44620294	40
C08	44620295	41
C08	44620296	41
C08	44620297	41
C08	44620298	41
C08	44620299	41
C08	44620300	40
C08	44620301	40
C08	44620302	40
C08	44620303	39
C08	44620304	39
C08	44620305	39
C08	44620306	39
C08	44620307	39
C08	44620308	39
C08	44620309	40
C08	44620310	40
C08	44620311	40
C08	44620312	41
C08	44620313	41
C08	44620314	39
C08	44620315	39
C08	44620316	39
C08	44620317	39
C08	44620318	40
C08	44620319	40
C08	44620320	36
C08	44620321	36
C08	44620322	36
C08	44620323	36
C08	44620324	36
C08	44620325	36
C08	44620326	37
C08	44620327	36
C08	44620328	36
C08	44620329	37
C08	44620330	36
C08	44620331	35
C08	44620332	38
C08	44620333	39
C08	44620334	39
C08	44620335	39
C08	44620336	39
C08	44620337	40
C08	44620338	40
C08	44620339	40
C08	44620340	40
C08	44620341	41
C08	44620342	41
C08	44620343	41
C08	44620344	42
C08	44620345	41
C08	44620346	40
C08	44620347	40
C08	44620348	40
C08	44620349	40
C08	44620350	40
C08	44620351	40
C08	44620352	40
C08	44620353	41
C08	44620354	39
C08	44620355	39
C08	44620356	39
C08	44620357	39
C08	44620358	40
C08	44620359	40
C08	44620360	40
C08	44620361	40
C08	44620362	40
C08	44620363	39
C08	44620364	39
C08	44620365	37
C08	44620366	37
C08	44620367	37
C08	44620368	37
C08	44620369	37
C08	44620370	37
C08	44620371	38
C08	44620372	38
C08	44620373	37
C08	44620374	39
C08	44620375	39
C08	44620376	39
C08	44620377	40
C08	44620378	40
C08	44620379	41
C08	44620380	41
C08	44620381	43
C08	44620382	43
C08	44620383	43
C08	44620384	43
C08	44620385	42
C08	44620386	43
C08	44620387	43
C08	44620388	43
C08	44620389	43
C08	44620390	43
C08	44620391	42
C08	44620392	42
C08	44620393	42
C08	44620394	42
C08	44620395	42
C08	44620396	44
C08	44620397	44
C08	44620398	44
C08	44620399	43
C08	44620400	43
C08	44620401	44
C08	44620402	44
C08	44620403	42
C08	44620404	42
C08	44620405	42
C08	44620406	43
C08	44620407	41
C08	44620408	41
C08	44620409	41
C08	44620410	42
C08	44620411	42
C08	44620412	42
C08	44620413	42
C08	44620414	42
C08	44620415	43
C08	44620416	44
C08	44620417	45
C08	44620418	45
C08	44620419	45
C08	44620420	45
C08	44620421	45
C08	44620422	44
C08	44620423	43
C08	44620424	43
C08	44620425	43
C08	44620426	43
C08	44620427	44
C08	44620428	43
C08	44620429	43
C08	44620430	42
C08	44620431	42
C08	44620432	43
C08	44620433	43
C08	44620434	40
C08	44620435	40
C08	44620436	40
C08	44620437	38
C08	44620438	38
C08	44620439	39
C08	44620440	39
C08	44620441	39
C08	44620442	40
C08	44620443	40
C08	44620444	43
C08	44620445	43
C08	44620446	41
C08	44620447	41
C08	44620448	42
C08	44620449	42
C08	44620450	42
C08	44620451	42
C08	44620452	45
C08	44620453	75
C08	44620454	75
C08	44620455	76
C08	44620456	76
C08	44620457	76
C08	44620458	77
C08	44620459	77
C08	44620460	77
C08	44620461	77
C08	44620462	77
C08	44620463	78
C08	44620464	79
C08	44620465	79
C08	44620466	79
C08	44620467	80
C08	44620468	80
C08	44620469	80
C08	44620470	81
C08	44620471	82
C08	44620472	82
C08	44620473	84
C08	44620474	84
C08	44620475	84
C08	44620476	84
C08	44620477	83
C08	44620478	83
C08	44620479	83
C08	44620480	83
C08	44620481	83
C08	44620482	83
C08	44620483	80
C08	44620484	80
C08	44620485	80
C08	44620486	80
C08	44620487	80
C08	44620488	80
C08	44620489	81
C08	44620490	81
C08	44620491	80
C08	44620492	81
C08	44620493	81
C08	44620494	81
C08	44620495	81
C08	44620496	82
C08	44620497	83
C08	44620498	85
C08	44620499	85
C08	44620500	85
C08	44620501	85
C08	44620502	89
C08	44620503	90
C08	44620504	90
C08	44620505	92
C08	44620506	95
C08	44620507	97
C08	44620508	97
C08	44620509	98
C08	44620510	98
C08	44620511	98
C08	44620512	98
C08	44620513	97
C08	44620514	97
C08	44620515	97
C08	44620516	97
C08	44620517	99
C08	44620518	99
C08	44620519	99
C08	44620520	100
C08	44620521	100
C08	44620522	99
C08	44620523	100
C08	44620524	101
C08	44620525	99
C08	44620526	99
C08	44620527	99
C08	44620528	98
C08	44620529	98
C08	44620530	96
C08	44620531	96
C08	44620532	92
C08	44620533	92
C08	44620534	92
C08	44620535	92
C08	44620536	91
C08	44620537	90
C08	44620538	89
C08	44620539	89
C08	44620540	90
C08	44620541	90
C08	44620542	90
C08	44620543	90
C08	44620544	44
C08	44620545	44
C08	44620546	44
C08	44620547	42
C08	44620548	39
C08	44620549	39
C08	44620550	39
C08	44620551	39
C08	44620552	38
C08	44620553	38
C08	44620554	38
C08	44620555	37
C08	44620556	37
C08	44620557	36
C08	44620558	35
C08	44620559	36
C08	44620560	36
C08	44620561	35
C08	44620562	35
C08	44620563	35
C08	44620564	35
C08	44620565	35
C08	44620566	35
C08	44620567	34
C08	44620568	33
C08	44620569	33
C08	44620570	33
C08	44620571	34
C08	44620572	34
C08	44620573	35
C08	44620574	35
C08	44620575	38
C08	44620576	38
C08	44620577	38
C08	44620578	38
C08	44620579	40
C08	44620580	40
C08	44620581	40
C08	44620582	43
C08	44620583	42
C08	44620584	42
C08	44620585	42
C08	44620586	42
C08	44620587	42
C08	44620588	43
C08	44620589	43
C08	44620590	43
C08	44620591	43
C08	44620592	43
C08	44620593	41
C08	44620594	41
C08	44620595	39
C08	44620596	39
C08	44620597	39
C08	44620598	39
C08	44620599	38
C08	44620600	38
C08	44620601	38
C08	44620602	38
C08	44620603	38
C08	44620604	36
C08	44620605	36
C08	44620606	36
C08	44620607	36
C08	44620608	36
C08	44620609	36
C08	44620610	36
C08	44620611	35
C08	44620612	37
C08	44620613	37
C08	44620614	37
C08	44620615	36
C08	44620616	37
C08	44620617	37
C08	44620618	36
C08	44620619	36
C08	44620620	35
C08	44620621	35
C08	44620622	35
C08	44620623	35
C08	44620624	34
C08	44620625	34
C08	44620626	35
C08	44620627	35
C08	44620628	35
C08	44620629	35
C08	44620630	35
C08	44620631	34
C08	44620632	34
C08	44620633	34
C08	44620634	34
C08	44620635	34
C08	44620636	35
C08	44620637	36
C08	44620638	36
C08	44620639	35
C08	44620640	34
C08	44620641	34
C08	44620642	35
C08	44620643	37
C08	44620644	37
C08	44620645	38
C08	44620646	38
C08	44620647	39
C08	44620648	39
C08	44620649	40
C08	44620650	40
C08	44620651	41
C08	44620652	41
C08	44620653	38
C08	44620654	38
C08	44620655	38
C08	44620656	38
C08	44620657	38
C08	44620658	38
C08	44620659	38
C08	44620660	37
C08	44620661	37
C08	44620662	38
C08	44620663	38
C08	44620664	38
C08	44620665	38
C08	44620666	38
C08	44620667	38
C08	44620668	37
C08	44620669	38
C08	44620670	39
C08	44620671	39
C08	44620672	39
C08	44620673	39
C08	44620674	38
C08	44620675	37
C08	44620676	38
C08	44620677	38
C08	44620678	38
C08	44620679	39
C08	44620680	39
C08	44620681	40
C08	44620682	40
C08	44620683	40
C08	44620684	41
C08	44620685	41
C08	44620686	41
C08	44620687	42
C08	44620688	42
C08	44620689	42
C08	44620690	43
C08	44620691	42
C08	44620692	42
C08	44620693	42
C08	44620694	42
C08	44620695	43
C08	44620696	43
C08	44620697	43
C08	44620698	43
C08	44620699	43
C08	44620700	43
C08	44620701	43
C08	44620702	43
C08	44620703	43
C08	44620704	43
C08	44620705	43
C08	44620706	44
C08	44620707	44
C08	44620708	45
C08	44620709	45
C08	44620710	44
C08	44620711	44
C08	44620712	44
C08	44620713	45
C08	44620714	45
C08	44620715	45
C08	44620716	46
C08	44620717	46
C08	44620718	46
C08	44620719	46
C08	44620720	46
C08	44620721	48
C08	44620722	47
C08	44620723	48
C08	44620724	47
C08	44620725	47
C08	44620726	44
C08	44620727	44
C08	44620728	44
C08	44620729	43
C08	44620730	41
C08	44620731	41
C08	44620732	41
C08	44620733	39
C08	44620734	39
C08	44620735	39
C08	44620736	39
C08	44620737	39
C08	44620738	39
C08	44620739	39
C08	44620740	39
C08	44620741	38
C08	44620742	39
C08	44620743	39
C08	44620744	40
C08	44620745	40
C08	44620746	39
C08	44620747	39
C08	44620748	39
C08	44620749	55
C08	44620750	55
C08	44620751	55
C08	44620752	55
C08	44620753	55
C08	44620754	55
C08	44620755	57
C08	44620756	57
C08	44620757	59
C08	44620758	59
C08	44620759	60
C08	44620760	60
C08	44620761	62
C08	44620762	62
C08	44620763	60
C08	44620764	61
C08	44620765	61
C08	44620766	63
C08	44620767	62
C08	44620768	62
C08	44620769	63
C08	44620770	65
C08	44620771	65
C08	44620772	65
C08	44620773	67
C08	44620774	69
C08	44620775	69
C08	44620776	69
C08	44620777	70
C08	44620778	70
C08	44620779	70
C08	44620780	73
C08	44620781	73
C08	44620782	73
C08	44620783	73
C08	44620784	73
C08	44620785	73
C08	44620786	73
C08	44620787	72
C08	44620788	71
C08	44620789	71
C08	44620790	72
C08	44620791	72
C08	44620792	74
C08	44620793	52
C08	44620794	50
C08	44620795	50
C08	44620796	49
C08	44620797	49
C08	44620798	49
C08	44620799	49
C08	44620800	47
C08	44620801	47
C08	44620802	47
C08	44620803	48
C08	44620804	49
C08	44620805	50
C08	44620806	50
C08	44620807	50
C08	44620808	52
C08	44620809	52
C08	44620810	55
C08	44620811	55
C08	44620812	56
C08	44620813	55
C08	44620814	55
C08	44620815	55
C08	44620816	55
C08	44620817	55
C08	44620818	55
C08	44620819	54
C08	44620820	55
C08	44620821	55
C08	44620822	55
C08	44620823	55
C08	44620824	55
C08	44620825	56
C08	44620826	56
C08	44620827	56
C08	44620828	57
C08	44620829	58
C08	44620830	57
C08	44620831	57
C08	44620832	56
C08	44620833	56
C08	44620834	57
C08	44620835	56
C08	44620836	56
C08	44620837	56
C08	44620838	56
C08	44620839	56
C08	44620840	56
C08	44620841	55
C08	44620842	55
C08	44620843	55
C08	44620844	55
C08	44620845	55
C08	44620846	54
C08	44620847	54
C08	44620848	54
C08	44620849	54
C08	44620850	56
C08	44620851	57
C08	44620852	58
C08	44620853	58
C08	44620854	58
C08	44620855	58
C08	44620856	59
C08	44620857	58
C08	44620858	58
C08	44620859	57
C08	44620860	57
C08	44620861	57
C08	44620862	57
C08	44620863	57
C08	44620864	57
C08	44620865	57
C08	44620866	57
C08	44620867	56
C08	44620868	55
C08	44620869	57
C08	44620870	58
C08	44620871	59
C08	44620872	57
C08	44620873	59
C08	44620874	58
C08	44620875	58
C08	44620876	59
C08	44620877	60
C08	44620878	60
C08	44620879	61
C08	44620880	61
C08	44620881	61
C08	44620882	61
C08	44620883	61
C08	44620884	60
C08	44620885	60
C08	44620886	61
C08	44620887	61
C08	44620888	61
C08	44620889	62
C08	44620890	62
C08	44620891	62
C08	44620892	63
C08	44620893	62
C08	44620894	62
C08	44620895	61
C08	44620896	63
C08	44620897	63
C08	44620898	65
C08	44620899	65
C08	44620900	65
C08	44620901	66
C08	44620902	67
C08	44620903	68
C08	44620904	68
C08	44620905	68
C08	44620906	66
C08	44620907	66
C08	44620908	67
C08	44620909	67
C08	44620910	66
C08	44620911	65
C08	44620912	65
C08	44620913	65
C08	44620914	65
C08	44620915	64
C08	44620916	64
C08	44620917	62
C08	44620918	62
C08	44620919	60
C08	44620920	62
C08	44620921	62
C08	44620922	62
C08	44620923	61
C08	44620924	61
C08	44620925	60
C08	44620926	61
C08	44620927	63
C08	44620928	61
C08	44620929	61
C08	44620930	61
C08	44620931	58
C08	44620932	59
C08	44620933	59
C08	44620934	62
C08	44620935	62
C08	44620936	62
C08	44620937	62
C08	44620938	67
C08	44620939	67
C08	44620940	67
C08	44620941	64
C08	44620942	64
C08	44620943	62
C08	44620944	62
C08	44620945	63
C08	44620946	63
C08	44620947	63
C08	44620948	66
C08	44620949	65
C08	44620950	65
C08	44620951	65
C08	44620952	65
C08	44620953	64
C08	44620954	63
C08	44620955	62
C08	44620956	61
C08	44620957	60
C08	44620958	60
C08	44620959	58
C08	44620960	58
C08	44620961	55
C08	44620962	55
C08	44620963	54
C08	44620964	54
C08	44620965	54
C08	44620966	54
C08	44620967	54
C08	44620968	56
C08	44620969	56
C08	44620970	56
C08	44620971	54
C08	44620972	53
C08	44620973	53
C08	44620974	54
C08	44620975	54
C08	44620976	53
C08	44620977	53
C08	44620978	52
C08	44620979	51
C08	44620980	50
C08	44620981	50
C08	44620982	50
C08	44620983	50
C08	44620984	50
C08	44620985	49
C08	44620986	49
C08	44620987	49
C08	44620988	49
C08	44620989	48
C08	44620990	48
C08	44620991	48
C08	44620992	48
C08	44620993	48
C08	44620994	47
C08	44620995	47
C08	44620996	47
C08	44620997	47
C08	44620998	48
C08	44620999	48
C08	44621000	49
C08	44621001	47
C08	44621002	46
C08	44621003	45
C08	44621004	45
C08	44621005	46
C08	44621006	46
C08	44621007	46
C08	44621008	46
C08	44621009	46
C08	44621010	46
C08	44621011	46
C08	44621012	47
C08	44621013	49
C08	44621014	51
C08	44621015	50
C08	44621016	50
C08	44621017	50
C08	44621018	50
C08	44621019	51
C08	44621020	49
C08	44621021	48
C08	44621022	47
C08	44621023	47
C08	44621024	45
C08	44621025	45
C08	44621026	46
C08	44621027	45
C08	44621028	44
C08	44621029	44
C08	44621030	43
C08	44621031	43
C08	44621032	43
C08	44621033	44
C08	44621034	45
C08	44621035	45
C08	44621036	45
C08	44621037	44
C08	44621038	44
C08	44621039	45
C08	44621040	44
C08	44621041	43
C08	44621042	43
C08	44621043	42
C08	44621044	44
C08	44621045	44
C08	44621046	44
C08	44621047	44
C08	44621048	46
C08	44621049	44
C08	44621050	44
C08	44621051	45
C08	44621052	46
C08	44621053	45
C08	44621054	44
C08	44621055	44
C08	44621056	44
C08	44621057	44
C08	44621058	44
C08	44621059	41
C08	44621060	41
C08	44621061	41
C08	44621062	41
C08	44621063	41
C08	44621064	41
C08	44621065	41
C08	44621066	41
C08	44621067	41
C08	44621068	41
C08	44621069	41
C08	44621070	41
C08	44621071	41
C08	44621072	41
C08	44621073	41
C08	44621074	41
C08	44621075	41
C08	44621076	40
C08	44621077	40
C08	44621078	38
C08	44621079	38
C08	44621080	38
C08	44621081	38
C08	44621082	39
C08	44621083	38
C08	44621084	38
C08	44621085	36
C08	44621086	37
C08	44621087	37
C08	44621088	38
C08	44621089	33
C08	44621090	34
C08	44621091	35
C08	44621092	36
C08	44621093	36
C08	44621094	37
C08	44621095	37
C08	44621096	37
C08	44621097	37
C08	44621098	37
C08	44621099	34
C08	44621100	34
C08	44621101	36
C08	44621102	36
C08	44621103	38
C08	44621104	39
C08	44621105	39
C08	44621106	40
C08	44621107	40
C08	44621108	40
C08	44621109	40
C08	44621110	42
C08	44621111	42
C08	44621112	42
C08	44621113	42
C08	44621114	43
C08	44621115	43
C08	44621116	43
C08	44621117	43
C08	44621118	43
C08	44621119	41
C08	44621120	41
C08	44621121	41
C08	44621122	41
C08	44621123	41
C08	44621124	43
C08	44621125	42
C08	44621126	43
C08	44621127	43
C08	44621128	43
C08	44621129	43
C08	44621130	43
C08	44621131	44
C08	44621132	44
C08	44621133	44
C08	44621134	44
C08	44621135	44
C08	44621136	44
C08	44621137	45
C08	44621138	45
C08	44621139	49
C08	44621140	49
C08	44621141	49
C08	44621142	49
C08	44621143	50
C08	44621144	50
C08	44621145	50
C08	44621146	50
C08	44621147	51
C08	44621148	52
C08	44621149	51
C08	44621150	51
C08	44621151	50
C08	44621152	50
C08	44621153	50
C08	44621154	50
C08	44621155	50
C08	44621156	48
C08	44621157	48
C08	44621158	47
C08	44621159	47
C08	44621160	48
C08	44621161	48
C08	44621162	49
C08	44621163	50
C08	44621164	49
C08	44621165	50
C08	44621166	51
C08	44621167	52
C08	44621168	52
C08	44621169	53
C08	44621170	52
C08	44621171	52
C08	44621172	52
C08	44621173	52
C08	44621174	52
C08	44621175	52
C08	44621176	52
C08	44621177	51
C08	44621178	51
C08	44621179	51
C08	44621180	51
C08	44621181	52
C08	44621182	52
C08	44621183	52
C08	44621184	51
C08	44621185	50
C08	44621186	50
C08	44621187	52
C08	44621188	53
C08	44621189	53
C08	44621190	52
C08	44621191	52
C08	44621192	52
C08	44621193	52
C08	44621194	52
C08	44621195	50
C08	44621196	50
C08	44621197	50
C08	44621198	50
C08	44621199	48
C08	44621200	48
C08	44621201	48
C08	44621202	47
C08	44621203	47
C08	44621204	47
C08	44621205	69
C08	44621206	69
C08	44621207	70
C08	44621208	71
C08	44621209	71
C08	44621210	71
C08	44621211	71
C08	44621212	71
C08	44621213	71
C08	44621214	72
C08	44621215	72
C08	44621216	72
C08	44621217	72
C08	44621218	73
C08	44621219	73
C08	44621220	73
C08	44621221	73
C08	44621222	73
C08	44621223	73
C08	44621224	74
C08	44621225	74
C08	44621226	76
C08	44621227	78
