# BLASTP 2.17.0+
# Query: BroT22.C08g39200.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
BroT22.C03g46310.1	AT1G80000.1	28.333	120	66	5	17	117	228	346	3.5	30.0
BroT22.C03g46310.1	AT4G33510.1	29.213	89	55	2	11	99	26	106	4.8	29.6
BroT22.C03g46310.1	AT4G33200.4	32.203	59	29	1	232	279	793	851	6.3	29.3
BroT22.C03g46310.1	AT3G15120.2	40.625	32	19	0	413	444	508	539	7.2	29.3
BroT22.C03g46310.1	AT3G02610.2	28.000	125	65	4	360	468	23	138	8.4	28.5
# BLASTP 2.17.0+
# Query: BroT21.C03g45030.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
BroT21.C03g45030.1	AT3G21320.1	65.872	545	123	11	1	491	1	536	0.0	648
BroT21.C03g45030.1	AT2G25930.1	28.109	402	170	13	188	491	311	691	7.98e-29	120
BroT21.C03g45030.1	AT2G25930.1	32.000	75	34	4	5	66	5	75	0.58	32.3
BroT21.C03g45030.1	AT5G61300.1	40.741	27	16	0	210	236	39	65	0.94	32.0
BroT21.C03g45030.1	AT5G67390.1	37.500	32	20	0	210	241	13	44	2.3	29.6
BroT21.C03g45030.1	AT2G45220.1	26.471	68	49	1	111	178	118	184	3.2	30.0
BroT21.C03g45030.1	AT1G80000.1	28.333	120	66	5	17	117	228	346	3.5	30.0
BroT21.C03g45030.1	AT4G33510.1	29.213	89	55	2	11	99	26	106	4.8	29.6
BroT21.C03g45030.1	AT4G33200.4	32.203	59	29	1	232	279	793	851	6.3	29.3
BroT21.C03g45030.1	AT3G15120.2	40.625	32	19	0	413	444	508	539	7.2	29.3
BroT21.C03g45030.1	AT3G02610.2	28.000	125	65	4	360	468	23	138	8.4	28.5
# BLASTP 2.17.0+
# Query: BroT25.C03g44510.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
BroT25.C03g44510.1	AT3G21320.1	65.872	545	123	11	1	491	1	536	0.0	648
BroT25.C03g44510.1	AT2G25930.1	28.109	402	170	13	188	491	311	691	7.98e-29	120
BroT25.C03g44510.1	AT2G25930.1	32.000	75	34	4	5	66	5	75	0.58	32.3
BroT25.C03g44510.1	AT5G61300.1	40.741	27	16	0	210	236	39	65	0.94	32.0
BroT25.C03g44510.1	AT5G67390.1	37.500	32	20	0	210	241	13	44	2.3	29.6
BroT25.C03g44510.1	AT2G45220.1	26.471	68	49	1	111	178	118	184	3.2	30.0
BroT25.C03g44510.1	AT1G80000.1	28.333	120	66	5	17	117	228	346	3.5	30.0
BroT25.C03g44510.1	AT4G33510.1	29.213	89	55	2	11	99	26	106	4.8	29.6
BroT25.C03g44510.1	AT4G33200.4	32.203	59	29	1	232	279	793	851	6.3	29.3
BroT25.C03g44510.1	AT3G15120.2	40.625	32	19	0	413	444	508	539	7.2	29.3
BroT25.C03g44510.1	AT3G02610.2	28.000	125	65	4	360	468	23	138	8.4	28.5
# BLASTP 2.17.0+
# Query: caul3G04814.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
caul3G04814.1	AT3G21320.1	65.872	545	123	11	1	491	1	536	0.0	648
caul3G04814.1	AT2G25930.1	28.109	402	170	13	188	491	311	691	7.98e-29	120
caul3G04814.1	AT2G25930.1	32.000	75	34	4	5	66	5	75	0.58	32.3
caul3G04814.1	AT5G61300.1	40.741	27	16	0	210	236	39	65	0.94	32.0
caul3G04814.1	AT5G67390.1	37.500	32	20	0	210	241	13	44	2.3	29.6
caul3G04814.1	AT2G45220.1	26.471	68	49	1	111	178	118	184	3.2	30.0
caul3G04814.1	AT1G80000.1	28.333	120	66	5	17	117	228	346	3.5	30.0
caul3G04814.1	AT4G33510.1	29.213	89	55	2	11	99	26	106	4.8	29.6
caul3G04814.1	AT4G33200.4	32.203	59	29	1	232	279	793	851	6.3	29.3
caul3G04814.1	AT3G15120.2	40.625	32	19	0	413	444	508	539	7.2	29.3
caul3G04814.1	AT3G02610.2	28.000	125	65	4	360	468	23	138	8.4	28.5
# BLASTP 2.17.0+
# Query: BroT21.C03g45040.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
BroT21.C03g45040.1	AT3G21320.1	67.031	549	135	11	1	516	1	536	0.0	676
BroT21.C03g45040.1	AT2G25930.1	28.109	402	170	13	213	516	311	691	1.41e-28	119
BroT21.C03g45040.1	AT2G25930.1	32.000	75	34	4	5	66	5	75	0.62	32.3
BroT21.C03g45040.1	AT5G61300.1	40.741	27	16	0	235	261	39	65	1.0	32.0
BroT21.C03g45040.1	AT5G67390.1	37.500	32	20	0	235	266	13	44	2.2	30.0
BroT21.C03g45040.1	AT1G80000.1	28.333	120	66	5	17	117	228	346	3.5	30.0
BroT21.C03g45040.1	AT4G33510.1	29.213	89	55	2	11	99	26	106	5.4	29.3
BroT21.C03g45040.1	AT4G33200.4	32.203	59	29	1	257	304	793	851	6.7	29.3
BroT21.C03g45040.1	AT3G02610.2	28.000	125	65	4	385	493	23	138	7.9	28.9
BroT21.C03g45040.1	AT3G15120.2	40.625	32	19	0	438	469	508	539	9.3	28.9
# BLASTP 2.17.0+
# Query: BroT22.C05g34960.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
BroT22.C05g34960.1	AT3G21320.1	71.634	557	122	11	1	538	1	540	0.0	746
BroT22.C05g34960.1	AT2G25930.1	35.165	182	76	6	234	376	311	489	7.34e-21	96.3
BroT22.C05g34960.1	AT2G25930.1	65.625	32	11	0	503	534	660	691	2.73e-05	46.6
BroT22.C05g34960.1	AT2G25930.1	52.000	25	10	1	5	29	5	27	4.5	29.6
BroT22.C05g34960.1	AT5G67390.1	43.750	32	18	0	256	287	13	44	0.090	34.3
BroT22.C05g34960.1	AT1G26620.1	43.182	44	19	1	256	299	18	55	0.33	33.5
BroT22.C05g34960.1	AT3G57660.1	27.778	144	82	8	302	435	268	399	0.43	33.1
BroT22.C05g34960.1	AT1G69360.1	28.571	63	36	2	256	309	60	122	0.44	33.1
BroT22.C05g34960.1	AT5G61300.1	40.741	27	16	0	256	282	39	65	0.48	32.7
BroT22.C05g34960.1	AT2G39880.1	31.707	41	28	0	334	374	131	171	1.8	30.8
BroT22.C05g34960.1	AT3G13225.2	47.059	34	15	1	352	382	538	571	2.7	30.4
BroT22.C05g34960.1	AT3G15120.2	40.625	32	19	0	454	485	508	539	2.9	30.4
BroT22.C05g34960.1	AT5G04110.2	30.556	72	48	1	190	259	195	266	3.1	30.4
BroT22.C05g34960.1	AT1G04710.1	25.000	52	37	1	305	356	233	282	3.9	30.0
BroT22.C05g34960.1	AT2G33150.1	26.923	52	36	1	305	356	241	290	4.1	29.6
BroT22.C05g34960.1	AT5G02220.1	30.000	40	28	0	364	403	17	56	4.2	27.3
BroT22.C05g34960.1	AT5G37190.1	23.810	105	75	1	25	124	139	243	6.1	29.3
BroT22.C05g34960.1	AT5G57340.2	48.276	29	15	0	256	284	84	112	7.8	28.5
BroT22.C05g34960.1	AT3G20580.1	34.146	41	22	1	402	442	235	270	8.7	28.9
# BLASTP 2.17.0+
# Query: BroT21.C05g34800.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
BroT21.C05g34800.1	AT3G21320.1	71.634	557	122	11	1	538	1	540	0.0	746
BroT21.C05g34800.1	AT2G25930.1	35.165	182	76	6	234	376	311	489	7.34e-21	96.3
BroT21.C05g34800.1	AT2G25930.1	65.625	32	11	0	503	534	660	691	2.73e-05	46.6
BroT21.C05g34800.1	AT2G25930.1	52.000	25	10	1	5	29	5	27	4.5	29.6
BroT21.C05g34800.1	AT5G67390.1	43.750	32	18	0	256	287	13	44	0.090	34.3
BroT21.C05g34800.1	AT1G26620.1	43.182	44	19	1	256	299	18	55	0.33	33.5
BroT21.C05g34800.1	AT3G57660.1	27.778	144	82	8	302	435	268	399	0.43	33.1
BroT21.C05g34800.1	AT1G69360.1	28.571	63	36	2	256	309	60	122	0.44	33.1
BroT21.C05g34800.1	AT5G61300.1	40.741	27	16	0	256	282	39	65	0.48	32.7
BroT21.C05g34800.1	AT2G39880.1	31.707	41	28	0	334	374	131	171	1.8	30.8
BroT21.C05g34800.1	AT3G13225.2	47.059	34	15	1	352	382	538	571	2.7	30.4
BroT21.C05g34800.1	AT3G15120.2	40.625	32	19	0	454	485	508	539	2.9	30.4
BroT21.C05g34800.1	AT5G04110.2	30.556	72	48	1	190	259	195	266	3.1	30.4
BroT21.C05g34800.1	AT1G04710.1	25.000	52	37	1	305	356	233	282	3.9	30.0
BroT21.C05g34800.1	AT2G33150.1	26.923	52	36	1	305	356	241	290	4.1	29.6
BroT21.C05g34800.1	AT5G02220.1	30.000	40	28	0	364	403	17	56	4.2	27.3
BroT21.C05g34800.1	AT5G37190.1	23.810	105	75	1	25	124	139	243	6.1	29.3
BroT21.C05g34800.1	AT5G57340.2	48.276	29	15	0	256	284	84	112	7.8	28.5
BroT21.C05g34800.1	AT3G20580.1	34.146	41	22	1	402	442	235	270	8.7	28.9
# BLASTP 2.17.0+
# Query: BroT25.C05g36030.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
BroT25.C05g36030.1	AT3G21320.1	71.634	557	122	11	1	538	1	540	0.0	746
BroT25.C05g36030.1	AT2G25930.1	35.165	182	76	6	234	376	311	489	7.34e-21	96.3
BroT25.C05g36030.1	AT2G25930.1	65.625	32	11	0	503	534	660	691	2.73e-05	46.6
BroT25.C05g36030.1	AT2G25930.1	52.000	25	10	1	5	29	5	27	4.5	29.6
BroT25.C05g36030.1	AT5G67390.1	43.750	32	18	0	256	287	13	44	0.090	34.3
BroT25.C05g36030.1	AT1G26620.1	43.182	44	19	1	256	299	18	55	0.33	33.5
BroT25.C05g36030.1	AT3G57660.1	27.778	144	82	8	302	435	268	399	0.43	33.1
BroT25.C05g36030.1	AT1G69360.1	28.571	63	36	2	256	309	60	122	0.44	33.1
BroT25.C05g36030.1	AT5G61300.1	40.741	27	16	0	256	282	39	65	0.48	32.7
BroT25.C05g36030.1	AT2G39880.1	31.707	41	28	0	334	374	131	171	1.8	30.8
BroT25.C05g36030.1	AT3G13225.2	47.059	34	15	1	352	382	538	571	2.7	30.4
BroT25.C05g36030.1	AT3G15120.2	40.625	32	19	0	454	485	508	539	2.9	30.4
BroT25.C05g36030.1	AT5G04110.2	30.556	72	48	1	190	259	195	266	3.1	30.4
BroT25.C05g36030.1	AT1G04710.1	25.000	52	37	1	305	356	233	282	3.9	30.0
BroT25.C05g36030.1	AT2G33150.1	26.923	52	36	1	305	356	241	290	4.1	29.6
BroT25.C05g36030.1	AT5G02220.1	30.000	40	28	0	364	403	17	56	4.2	27.3
BroT25.C05g36030.1	AT5G37190.1	23.810	105	75	1	25	124	139	243	6.1	29.3
BroT25.C05g36030.1	AT5G57340.2	48.276	29	15	0	256	284	84	112	7.8	28.5
BroT25.C05g36030.1	AT3G20580.1	34.146	41	22	1	402	442	235	270	8.7	28.9
# BLASTP 2.17.0+
# Query: caul5G03852.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
caul5G03852.1	AT3G21320.1	71.634	557	122	11	1	538	1	540	0.0	746
caul5G03852.1	AT2G25930.1	35.165	182	76	6	234	376	311	489	7.34e-21	96.3
caul5G03852.1	AT2G25930.1	65.625	32	11	0	503	534	660	691	2.73e-05	46.6
caul5G03852.1	AT2G25930.1	52.000	25	10	1	5	29	5	27	4.5	29.6
caul5G03852.1	AT5G67390.1	43.750	32	18	0	256	287	13	44	0.090	34.3
caul5G03852.1	AT1G26620.1	43.182	44	19	1	256	299	18	55	0.33	33.5
caul5G03852.1	AT3G57660.1	27.778	144	82	8	302	435	268	399	0.43	33.1
caul5G03852.1	AT1G69360.1	28.571	63	36	2	256	309	60	122	0.44	33.1
caul5G03852.1	AT5G61300.1	40.741	27	16	0	256	282	39	65	0.48	32.7
caul5G03852.1	AT2G39880.1	31.707	41	28	0	334	374	131	171	1.8	30.8
caul5G03852.1	AT3G13225.2	47.059	34	15	1	352	382	538	571	2.7	30.4
caul5G03852.1	AT3G15120.2	40.625	32	19	0	454	485	508	539	2.9	30.4
caul5G03852.1	AT5G04110.2	30.556	72	48	1	190	259	195	266	3.1	30.4
caul5G03852.1	AT1G04710.1	25.000	52	37	1	305	356	233	282	3.9	30.0
caul5G03852.1	AT2G33150.1	26.923	52	36	1	305	356	241	290	4.1	29.6
caul5G03852.1	AT5G02220.1	30.000	40	28	0	364	403	17	56	4.2	27.3
caul5G03852.1	AT5G37190.1	23.810	105	75	1	25	124	139	243	6.1	29.3
caul5G03852.1	AT5G57340.2	48.276	29	15	0	256	284	84	112	7.8	28.5
caul5G03852.1	AT3G20580.1	34.146	41	22	1	402	442	235	270	8.7	28.9
# BLASTP 2.17.0+
# Query: BroT21.C01g36630.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
BroT21.C01g36630.1	AT3G21320.1	69.189	555	118	10	1	517	1	540	0.0	711
BroT21.C01g36630.1	AT2G25930.1	32.065	184	72	5	229	364	311	489	4.12e-20	93.6
BroT21.C01g36630.1	AT2G25930.1	58.824	34	14	0	480	513	658	691	9.80e-05	44.7
BroT21.C01g36630.1	AT2G25930.1	34.568	81	41	4	5	78	5	80	0.028	37.0
BroT21.C01g36630.1	AT2G39800.1	21.374	131	83	3	272	389	419	542	0.024	37.0
BroT21.C01g36630.1	AT5G67390.1	31.746	63	37	2	251	307	13	75	0.040	35.0
BroT21.C01g36630.1	AT3G55610.1	24.074	108	64	3	272	364	419	523	0.11	35.0
BroT21.C01g36630.1	AT5G61300.1	44.444	27	15	0	251	277	39	65	0.12	34.7
BroT21.C01g36630.1	AT1G26620.1	43.243	37	19	1	245	281	14	48	0.17	34.3
BroT21.C01g36630.1	AT1G69360.1	35.897	39	22	1	251	286	60	98	0.62	32.7
BroT21.C01g36630.1	AT1G13940.1	44.444	27	15	0	251	277	66	92	0.66	32.3
BroT21.C01g36630.1	AT5G57340.2	29.487	78	45	2	251	318	84	161	2.2	30.4
BroT21.C01g36630.1	AT5G43740.1	44.444	27	15	0	360	386	833	859	5.7	29.6
BroT21.C01g36630.1	AT5G39450.1	35.714	42	26	1	111	151	367	408	5.9	29.3
BroT21.C01g36630.1	AT3G15120.2	37.500	32	20	0	435	466	508	539	6.9	29.3
# BLASTP 2.17.0+
# Query: caul1G03945.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
caul1G03945.1	AT3G21320.1	69.189	555	118	10	1	517	1	540	0.0	711
caul1G03945.1	AT2G25930.1	32.065	184	72	5	229	364	311	489	4.12e-20	93.6
caul1G03945.1	AT2G25930.1	58.824	34	14	0	480	513	658	691	9.80e-05	44.7
caul1G03945.1	AT2G25930.1	34.568	81	41	4	5	78	5	80	0.028	37.0
caul1G03945.1	AT2G39800.1	21.374	131	83	3	272	389	419	542	0.024	37.0
caul1G03945.1	AT5G67390.1	31.746	63	37	2	251	307	13	75	0.040	35.0
caul1G03945.1	AT3G55610.1	24.074	108	64	3	272	364	419	523	0.11	35.0
caul1G03945.1	AT5G61300.1	44.444	27	15	0	251	277	39	65	0.12	34.7
caul1G03945.1	AT1G26620.1	43.243	37	19	1	245	281	14	48	0.17	34.3
caul1G03945.1	AT1G69360.1	35.897	39	22	1	251	286	60	98	0.62	32.7
caul1G03945.1	AT1G13940.1	44.444	27	15	0	251	277	66	92	0.66	32.3
caul1G03945.1	AT5G57340.2	29.487	78	45	2	251	318	84	161	2.2	30.4
caul1G03945.1	AT5G43740.1	44.444	27	15	0	360	386	833	859	5.7	29.6
caul1G03945.1	AT5G39450.1	35.714	42	26	1	111	151	367	408	5.9	29.3
caul1G03945.1	AT3G15120.2	37.500	32	20	0	435	466	508	539	6.9	29.3
# BLASTP 2.17.0+
# Query: BroT22.C01g37020.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
BroT22.C01g37020.1	AT3G21320.1	69.120	557	116	12	1	518	1	540	0.0	702
BroT22.C01g37020.1	AT2G25930.1	32.065	184	72	5	230	365	311	489	3.35e-20	94.0
BroT22.C01g37020.1	AT2G25930.1	58.824	34	14	0	481	514	658	691	9.66e-05	44.7
BroT22.C01g37020.1	AT2G25930.1	30.263	76	43	3	5	73	3	75	0.41	33.1
BroT22.C01g37020.1	AT2G39800.1	20.635	126	84	2	273	385	419	541	0.036	36.6
BroT22.C01g37020.1	AT5G67390.1	43.750	32	18	0	252	283	13	44	0.067	34.7
BroT22.C01g37020.1	AT5G61300.1	44.444	27	15	0	252	278	39	65	0.13	34.7
BroT22.C01g37020.1	AT1G26620.1	43.243	37	19	1	246	282	14	48	0.17	34.3
BroT22.C01g37020.1	AT3G55610.1	23.148	108	65	3	273	365	419	523	0.29	33.5
BroT22.C01g37020.1	AT1G69360.1	35.897	39	22	1	252	287	60	98	0.67	32.3
BroT22.C01g37020.1	AT1G13940.1	44.444	27	15	0	252	278	66	92	0.69	32.3
BroT22.C01g37020.1	AT5G57340.2	29.487	78	45	2	252	319	84	161	1.8	30.4
BroT22.C01g37020.1	AT5G39450.1	35.714	42	26	1	112	152	367	408	5.8	29.3
BroT22.C01g37020.1	AT3G15120.2	37.500	32	20	0	436	467	508	539	6.8	29.3
BroT22.C01g37020.1	AT3G24515.3	27.500	120	82	3	52	166	265	384	7.7	28.9
BroT22.C01g37020.1	AT5G11310.1	30.612	49	34	0	57	105	49	97	9.9	28.5
# BLASTP 2.17.0+
# Query: BroT25.C01g35860.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
BroT25.C01g35860.1	AT3G21320.1	69.120	557	116	12	1	518	1	540	0.0	702
BroT25.C01g35860.1	AT2G25930.1	32.065	184	72	5	230	365	311	489	3.35e-20	94.0
BroT25.C01g35860.1	AT2G25930.1	58.824	34	14	0	481	514	658	691	9.66e-05	44.7
BroT25.C01g35860.1	AT2G25930.1	30.263	76	43	3	5	73	3	75	0.41	33.1
BroT25.C01g35860.1	AT2G39800.1	20.635	126	84	2	273	385	419	541	0.036	36.6
BroT25.C01g35860.1	AT5G67390.1	43.750	32	18	0	252	283	13	44	0.067	34.7
BroT25.C01g35860.1	AT5G61300.1	44.444	27	15	0	252	278	39	65	0.13	34.7
BroT25.C01g35860.1	AT1G26620.1	43.243	37	19	1	246	282	14	48	0.17	34.3
BroT25.C01g35860.1	AT3G55610.1	23.148	108	65	3	273	365	419	523	0.29	33.5
BroT25.C01g35860.1	AT1G69360.1	35.897	39	22	1	252	287	60	98	0.67	32.3
BroT25.C01g35860.1	AT1G13940.1	44.444	27	15	0	252	278	66	92	0.69	32.3
BroT25.C01g35860.1	AT5G57340.2	29.487	78	45	2	252	319	84	161	1.8	30.4
BroT25.C01g35860.1	AT5G39450.1	35.714	42	26	1	112	152	367	408	5.8	29.3
BroT25.C01g35860.1	AT3G15120.2	37.500	32	20	0	436	467	508	539	6.8	29.3
BroT25.C01g35860.1	AT3G24515.3	27.500	120	82	3	52	166	265	384	7.7	28.9
BroT25.C01g35860.1	AT5G11310.1	30.612	49	34	0	57	105	49	97	9.9	28.5
# BLAST processed 18 queries
