Homology group node id,class,Genome 1,Genome 2,Genome 3,Genome 4
35348592,core & single copy orthologous,1,1,1,1
35348594,core,2,2,3,3
35348595,core,1,2,1,2
35348596,core,2,1,1,1
35348597,core,2,1,1,1
35348598,core & single copy orthologous,1,1,1,1
35348606,core & single copy orthologous,1,1,1,1
35348607,core & single copy orthologous,1,1,1,1
35348608,core & single copy orthologous,1,1,1,1
35348609,core & single copy orthologous,1,1,1,1
35348613,core,2,2,2,2
35348614,core,2,1,2,2
35348642,core,2,1,1,1
35348644,core & single copy orthologous,1,1,1,1
35348687,core,3,1,1,1
35348701,core,1,1,2,1
35348706,core,3,1,1,1
35348715,core,2,2,2,2
35348779,core,2,1,3,1
35348780,core & single copy orthologous,1,1,1,1
35348783,core,6,1,2,1
35348785,core & single copy orthologous,1,1,1,1
35348786,core & single copy orthologous,1,1,1,1
35348787,core & single copy orthologous,1,1,1,1
35348790,core,1,2,1,2
35348791,core & single copy orthologous,1,1,1,1
35348792,core & single copy orthologous,1,1,1,1
35348793,core & single copy orthologous,1,1,1,1
35348794,core & single copy orthologous,1,1,1,1
35348795,core & single copy orthologous,1,1,1,1
35348798,core & single copy orthologous,1,1,1,1
35348799,core & single copy orthologous,1,1,1,1
35348802,core,1,1,2,1
35348803,core & single copy orthologous,1,1,1,1
35348812,core & single copy orthologous,1,1,1,1
35348813,core & single copy orthologous,1,1,1,1
35348815,core & single copy orthologous,1,1,1,1
35348816,core & single copy orthologous,1,1,1,1
35348817,core & single copy orthologous,1,1,1,1
35348819,core,10,10,10,12
35348820,core & single copy orthologous,1,1,1,1
35348823,core & single copy orthologous,1,1,1,1
35348827,core,3,3,6,3
35348834,core & single copy orthologous,1,1,1,1
35348835,core & single copy orthologous,1,1,1,1
35348836,core & single copy orthologous,1,1,1,1
35348841,core & single copy orthologous,1,1,1,1
35348842,core & single copy orthologous,1,1,1,1
35348846,core & single copy orthologous,1,1,1,1
35348848,core & single copy orthologous,1,1,1,1
35348861,core & single copy orthologous,1,1,1,1
35348862,core & single copy orthologous,1,1,1,1
35348863,core & single copy orthologous,1,1,1,1
35348864,core,2,2,1,1
35348865,core & single copy orthologous,1,1,1,1
35348872,core & single copy orthologous,1,1,1,1
35348873,core & single copy orthologous,1,1,1,1
35348874,core,5,5,5,5
35348875,core,2,2,1,1
35348876,core & single copy orthologous,1,1,1,1
35348877,core & single copy orthologous,1,1,1,1
35348880,core & single copy orthologous,1,1,1,1
35348881,core & single copy orthologous,1,1,1,1
35348882,core & single copy orthologous,1,1,1,1
35348883,core & single copy orthologous,1,1,1,1
35348884,core & single copy orthologous,1,1,1,1
35348885,core & single copy orthologous,1,1,1,1
35348886,core & single copy orthologous,1,1,1,1
35348887,core & single copy orthologous,1,1,1,1
35348888,core & single copy orthologous,1,1,1,1
35348889,core & single copy orthologous,1,1,1,1
35348890,core & single copy orthologous,1,1,1,1
35348894,core,2,2,2,2
35348895,core & single copy orthologous,1,1,1,1
35348896,core & single copy orthologous,1,1,1,1
35348898,core & single copy orthologous,1,1,1,1
35348902,core & single copy orthologous,1,1,1,1
35348903,core & single copy orthologous,1,1,1,1
35348907,core,4,4,4,4
35348909,core & single copy orthologous,1,1,1,1
35348910,core,2,1,1,1
35348911,core & single copy orthologous,1,1,1,1
35348915,core,1,2,2,2
35348916,core & single copy orthologous,1,1,1,1
35348917,core & single copy orthologous,1,1,1,1
35348918,core & single copy orthologous,1,1,1,1
35348919,core & single copy orthologous,1,1,1,1
35348920,core & single copy orthologous,1,1,1,1
35348921,core & single copy orthologous,1,1,1,1
35348922,core & single copy orthologous,1,1,1,1
35348923,core & single copy orthologous,1,1,1,1
35348925,core & single copy orthologous,1,1,1,1
35348927,core & single copy orthologous,1,1,1,1
35348928,core & single copy orthologous,1,1,1,1
35348929,core & single copy orthologous,1,1,1,1
35348930,core & single copy orthologous,1,1,1,1
35348931,core & single copy orthologous,1,1,1,1
35348932,core & single copy orthologous,1,1,1,1
35348933,core & single copy orthologous,1,1,1,1
35348938,core & single copy orthologous,1,1,1,1
35348943,core & single copy orthologous,1,1,1,1
35348944,core & single copy orthologous,1,1,1,1
35348945,core & single copy orthologous,1,1,1,1
35348946,core & single copy orthologous,1,1,1,1
35348947,core,3,1,2,2
35348948,core & single copy orthologous,1,1,1,1
35348950,core & single copy orthologous,1,1,1,1
35348951,core & single copy orthologous,1,1,1,1
35348954,core & single copy orthologous,1,1,1,1
35348955,core & single copy orthologous,1,1,1,1
35348956,core & single copy orthologous,1,1,1,1
35348958,core & single copy orthologous,1,1,1,1
35348960,core & single copy orthologous,1,1,1,1
35348961,core & single copy orthologous,1,1,1,1
35348962,core & single copy orthologous,1,1,1,1
35348963,core,2,2,1,1
35348964,core & single copy orthologous,1,1,1,1
35348967,core & single copy orthologous,1,1,1,1
35348968,core & single copy orthologous,1,1,1,1
35348969,core & single copy orthologous,1,1,1,1
35348970,core,4,11,11,11
35348971,core,3,5,5,5
35348972,core & single copy orthologous,1,1,1,1
35348974,core & single copy orthologous,1,1,1,1
35348975,core & single copy orthologous,1,1,1,1
35348976,core & single copy orthologous,1,1,1,1
35348978,core & single copy orthologous,1,1,1,1
35348979,core & single copy orthologous,1,1,1,1
35348980,core & single copy orthologous,1,1,1,1
35348981,core & single copy orthologous,1,1,1,1
35348982,core & single copy orthologous,1,1,1,1
35348983,core & single copy orthologous,1,1,1,1
35348984,core & single copy orthologous,1,1,1,1
35348986,core,2,2,2,2
35348987,core & single copy orthologous,1,1,1,1
35348988,core & single copy orthologous,1,1,1,1
35348991,core & single copy orthologous,1,1,1,1
35348992,core & single copy orthologous,1,1,1,1
35348993,core,2,2,2,2
35349002,core & single copy orthologous,1,1,1,1
35349005,core & single copy orthologous,1,1,1,1
35349009,core & single copy orthologous,1,1,1,1
35349010,core & single copy orthologous,1,1,1,1
35349011,core & single copy orthologous,1,1,1,1
35349012,core & single copy orthologous,1,1,1,1
35349013,core & single copy orthologous,1,1,1,1
35349016,core & single copy orthologous,1,1,1,1
35349018,core & single copy orthologous,1,1,1,1
35349021,core & single copy orthologous,1,1,1,1
35349024,core & single copy orthologous,1,1,1,1
35349025,core & single copy orthologous,1,1,1,1
35349026,core & single copy orthologous,1,1,1,1
35349027,core & single copy orthologous,1,1,1,1
35349028,core & single copy orthologous,1,1,1,1
35349029,core & single copy orthologous,1,1,1,1
35349030,core & single copy orthologous,1,1,1,1
35349031,core & single copy orthologous,1,1,1,1
35349032,core & single copy orthologous,1,1,1,1
35349033,core & single copy orthologous,1,1,1,1
35349034,core & single copy orthologous,1,1,1,1
35349042,core,2,1,1,1
35349043,core & single copy orthologous,1,1,1,1
35349044,core & single copy orthologous,1,1,1,1
35349045,core & single copy orthologous,1,1,1,1
35349046,core & single copy orthologous,1,1,1,1
35349047,core & single copy orthologous,1,1,1,1
35349048,core & single copy orthologous,1,1,1,1
35349049,core & single copy orthologous,1,1,1,1
35349050,core & single copy orthologous,1,1,1,1
35349054,core & single copy orthologous,1,1,1,1
35349055,core & single copy orthologous,1,1,1,1
35349056,core & single copy orthologous,1,1,1,1
35349057,core & single copy orthologous,1,1,1,1
35349059,core & single copy orthologous,1,1,1,1
35349060,core & single copy orthologous,1,1,1,1
35349061,core,2,1,1,1
35349067,core & single copy orthologous,1,1,1,1
35349081,core & single copy orthologous,1,1,1,1
35349094,core & single copy orthologous,1,1,1,1
35349096,core & single copy orthologous,1,1,1,1
35349097,core,2,1,1,1
35349098,core & single copy orthologous,1,1,1,1
35349099,core & single copy orthologous,1,1,1,1
35349100,core & single copy orthologous,1,1,1,1
35349101,core & single copy orthologous,1,1,1,1
35349106,core & single copy orthologous,1,1,1,1
35349107,core & single copy orthologous,1,1,1,1
35349108,core & single copy orthologous,1,1,1,1
35349109,core & single copy orthologous,1,1,1,1
35349110,core & single copy orthologous,1,1,1,1
35349112,core & single copy orthologous,1,1,1,1
35349113,core & single copy orthologous,1,1,1,1
35349114,core & single copy orthologous,1,1,1,1
35349115,core & single copy orthologous,1,1,1,1
35349116,core & single copy orthologous,1,1,1,1
35349118,core & single copy orthologous,1,1,1,1
35349119,core & single copy orthologous,1,1,1,1
35349124,core & single copy orthologous,1,1,1,1
35349125,core & single copy orthologous,1,1,1,1
35349126,core & single copy orthologous,1,1,1,1
35349127,core,2,1,1,2
35349129,core & single copy orthologous,1,1,1,1
35349134,core & single copy orthologous,1,1,1,1
35349135,core & single copy orthologous,1,1,1,1
35349136,core & single copy orthologous,1,1,1,1
35349137,core & single copy orthologous,1,1,1,1
35349138,core & single copy orthologous,1,1,1,1
35349139,core & single copy orthologous,1,1,1,1
35349140,core & single copy orthologous,1,1,1,1
35349141,core & single copy orthologous,1,1,1,1
35349142,core,2,2,2,2
35349143,core & single copy orthologous,1,1,1,1
35349144,core & single copy orthologous,1,1,1,1
35349145,core,2,2,2,2
35349147,core & single copy orthologous,1,1,1,1
35349148,core & single copy orthologous,1,1,1,1
35349149,core & single copy orthologous,1,1,1,1
35349150,core & single copy orthologous,1,1,1,1
35349151,core & single copy orthologous,1,1,1,1
35349152,core & single copy orthologous,1,1,1,1
35349153,core & single copy orthologous,1,1,1,1
35349154,core,3,3,3,3
35349155,core & single copy orthologous,1,1,1,1
35349156,core & single copy orthologous,1,1,1,1
35349157,core & single copy orthologous,1,1,1,1
35349158,core & single copy orthologous,1,1,1,1
35349159,core & single copy orthologous,1,1,1,1
35349160,core & single copy orthologous,1,1,1,1
35349161,core & single copy orthologous,1,1,1,1
35349163,core & single copy orthologous,1,1,1,1
35349164,core & single copy orthologous,1,1,1,1
35349166,core & single copy orthologous,1,1,1,1
35349167,core & single copy orthologous,1,1,1,1
35349168,core & single copy orthologous,1,1,1,1
35349169,core,1,2,1,1
35349172,core & single copy orthologous,1,1,1,1
35349174,core & single copy orthologous,1,1,1,1
35349175,core & single copy orthologous,1,1,1,1
35349176,core & single copy orthologous,1,1,1,1
35349178,core & single copy orthologous,1,1,1,1
35349179,core & single copy orthologous,1,1,1,1
35349181,core & single copy orthologous,1,1,1,1
35349182,core & single copy orthologous,1,1,1,1
35349183,core & single copy orthologous,1,1,1,1
35349184,core & single copy orthologous,1,1,1,1
35349189,core & single copy orthologous,1,1,1,1
35349190,core,2,1,1,1
35349191,core & single copy orthologous,1,1,1,1
35349192,core & single copy orthologous,1,1,1,1
35349194,core & single copy orthologous,1,1,1,1
35349198,core & single copy orthologous,1,1,1,1
35349199,core & single copy orthologous,1,1,1,1
35349201,core,1,1,2,1
35349209,core & single copy orthologous,1,1,1,1
35349212,core & single copy orthologous,1,1,1,1
35349213,core & single copy orthologous,1,1,1,1
35349214,core & single copy orthologous,1,1,1,1
35349216,core & single copy orthologous,1,1,1,1
35349219,core & single copy orthologous,1,1,1,1
35349220,core & single copy orthologous,1,1,1,1
35349221,core & single copy orthologous,1,1,1,1
35349222,core & single copy orthologous,1,1,1,1
35349223,core & single copy orthologous,1,1,1,1
35349224,core & single copy orthologous,1,1,1,1
35349225,core & single copy orthologous,1,1,1,1
35349244,core & single copy orthologous,1,1,1,1
35349245,core & single copy orthologous,1,1,1,1
35349246,core & single copy orthologous,1,1,1,1
35349247,core & single copy orthologous,1,1,1,1
35349250,core & single copy orthologous,1,1,1,1
35349251,core & single copy orthologous,1,1,1,1
35349252,core & single copy orthologous,1,1,1,1
35349253,core & single copy orthologous,1,1,1,1
35349254,core & single copy orthologous,1,1,1,1
35349255,core & single copy orthologous,1,1,1,1
35349256,core & single copy orthologous,1,1,1,1
35349258,core,1,1,2,1
35349259,core & single copy orthologous,1,1,1,1
35349262,core,5,5,5,5
35349263,core & single copy orthologous,1,1,1,1
35349264,core & single copy orthologous,1,1,1,1
35349270,core & single copy orthologous,1,1,1,1
35349271,core & single copy orthologous,1,1,1,1
35349272,core & single copy orthologous,1,1,1,1
35349274,core & single copy orthologous,1,1,1,1
35349277,core & single copy orthologous,1,1,1,1
35349279,core & single copy orthologous,1,1,1,1
35349282,core & single copy orthologous,1,1,1,1
35349283,core & single copy orthologous,1,1,1,1
35349284,core & single copy orthologous,1,1,1,1
35349285,core & single copy orthologous,1,1,1,1
35349298,core & single copy orthologous,1,1,1,1
35349300,core & single copy orthologous,1,1,1,1
35349301,core & single copy orthologous,1,1,1,1
35349304,core & single copy orthologous,1,1,1,1
35349305,core & single copy orthologous,1,1,1,1
35349307,core,2,2,1,2
35349308,core,1,1,2,1
35349311,core & single copy orthologous,1,1,1,1
35349312,core & single copy orthologous,1,1,1,1
35349313,core & single copy orthologous,1,1,1,1
35349314,core & single copy orthologous,1,1,1,1
35349315,core,2,2,2,2
35349329,core & single copy orthologous,1,1,1,1
35349330,core,2,1,1,1
35349331,core & single copy orthologous,1,1,1,1
35349332,core & single copy orthologous,1,1,1,1
35349333,core & single copy orthologous,1,1,1,1
35349334,core & single copy orthologous,1,1,1,1
35349335,core & single copy orthologous,1,1,1,1
35349336,core,1,2,1,1
35349339,core & single copy orthologous,1,1,1,1
35349340,core & single copy orthologous,1,1,1,1
35349341,core & single copy orthologous,1,1,1,1
35349342,core & single copy orthologous,1,1,1,1
35349343,core & single copy orthologous,1,1,1,1
35349344,core & single copy orthologous,1,1,1,1
35349346,core,1,1,2,1
35349347,core & single copy orthologous,1,1,1,1
35349348,core & single copy orthologous,1,1,1,1
35349349,core & single copy orthologous,1,1,1,1
35349351,core & single copy orthologous,1,1,1,1
35349352,core & single copy orthologous,1,1,1,1
35349353,core & single copy orthologous,1,1,1,1
35349354,core & single copy orthologous,1,1,1,1
35349355,core & single copy orthologous,1,1,1,1
35349356,core & single copy orthologous,1,1,1,1
35349357,core & single copy orthologous,1,1,1,1
35349358,core & single copy orthologous,1,1,1,1
35349359,core & single copy orthologous,1,1,1,1
35349362,core & single copy orthologous,1,1,1,1
35349363,core & single copy orthologous,1,1,1,1
35349364,core & single copy orthologous,1,1,1,1
35349365,core & single copy orthologous,1,1,1,1
35349366,core & single copy orthologous,1,1,1,1
35349368,core,1,1,2,1
35349371,core & single copy orthologous,1,1,1,1
35349372,core & single copy orthologous,1,1,1,1
35349373,core,2,1,2,2
35349385,core & single copy orthologous,1,1,1,1
35349386,core,1,1,2,1
35349389,core & single copy orthologous,1,1,1,1
35349390,core & single copy orthologous,1,1,1,1
35349399,core & single copy orthologous,1,1,1,1
35349400,core & single copy orthologous,1,1,1,1
35349401,core & single copy orthologous,1,1,1,1
35349402,core & single copy orthologous,1,1,1,1
35349403,core & single copy orthologous,1,1,1,1
35349404,core & single copy orthologous,1,1,1,1
35349405,core & single copy orthologous,1,1,1,1
35349406,core & single copy orthologous,1,1,1,1
35349407,core & single copy orthologous,1,1,1,1
35349408,core & single copy orthologous,1,1,1,1
35349409,core & single copy orthologous,1,1,1,1
35349410,core & single copy orthologous,1,1,1,1
35349411,core & single copy orthologous,1,1,1,1
35349412,core,3,3,3,3
35349413,core,4,3,3,3
35349414,core,3,1,3,2
35349415,core & single copy orthologous,1,1,1,1
35349416,core & single copy orthologous,1,1,1,1
35349417,core & single copy orthologous,1,1,1,1
35349418,core & single copy orthologous,1,1,1,1
35349419,core & single copy orthologous,1,1,1,1
35349420,core & single copy orthologous,1,1,1,1
35349422,core & single copy orthologous,1,1,1,1
35349423,core & single copy orthologous,1,1,1,1
35349424,core & single copy orthologous,1,1,1,1
35349425,core & single copy orthologous,1,1,1,1
35349434,core & single copy orthologous,1,1,1,1
35349435,core & single copy orthologous,1,1,1,1
35349436,core & single copy orthologous,1,1,1,1
35349437,core & single copy orthologous,1,1,1,1
35349439,core & single copy orthologous,1,1,1,1
35349445,core & single copy orthologous,1,1,1,1
35349446,core & single copy orthologous,1,1,1,1
35349447,core & single copy orthologous,1,1,1,1
35349448,core & single copy orthologous,1,1,1,1
35349449,core & single copy orthologous,1,1,1,1
35349450,core & single copy orthologous,1,1,1,1
35349451,core & single copy orthologous,1,1,1,1
35349455,core & single copy orthologous,1,1,1,1
35349456,core & single copy orthologous,1,1,1,1
35349459,core & single copy orthologous,1,1,1,1
35349460,core & single copy orthologous,1,1,1,1
35349461,core,2,2,2,1
35349462,core & single copy orthologous,1,1,1,1
35349463,core & single copy orthologous,1,1,1,1
35349464,core & single copy orthologous,1,1,1,1
35349467,core & single copy orthologous,1,1,1,1
35349468,core & single copy orthologous,1,1,1,1
35349472,core & single copy orthologous,1,1,1,1
35349473,core & single copy orthologous,1,1,1,1
35349474,core & single copy orthologous,1,1,1,1
35349475,core & single copy orthologous,1,1,1,1
35349477,core & single copy orthologous,1,1,1,1
35349479,core & single copy orthologous,1,1,1,1
35349481,core & single copy orthologous,1,1,1,1
35349486,core & single copy orthologous,1,1,1,1
35349493,core & single copy orthologous,1,1,1,1
35349494,core & single copy orthologous,1,1,1,1
35349495,core & single copy orthologous,1,1,1,1
35349496,core & single copy orthologous,1,1,1,1
35349497,core & single copy orthologous,1,1,1,1
35349500,core & single copy orthologous,1,1,1,1
35349501,core & single copy orthologous,1,1,1,1
35349502,core & single copy orthologous,1,1,1,1
35349503,core & single copy orthologous,1,1,1,1
35349516,core & single copy orthologous,1,1,1,1
35349518,core & single copy orthologous,1,1,1,1
35349536,core & single copy orthologous,1,1,1,1
35349537,core & single copy orthologous,1,1,1,1
35349538,core & single copy orthologous,1,1,1,1
35349539,core & single copy orthologous,1,1,1,1
35349541,core,5,1,1,1
35349558,core & single copy orthologous,1,1,1,1
35349559,core,2,2,2,1
35349560,core & single copy orthologous,1,1,1,1
35349565,core,2,2,2,2
35349566,core & single copy orthologous,1,1,1,1
35349567,core,1,1,2,1
35349568,core & single copy orthologous,1,1,1,1
35349569,core & single copy orthologous,1,1,1,1
35349578,core & single copy orthologous,1,1,1,1
35349579,core & single copy orthologous,1,1,1,1
35349580,core & single copy orthologous,1,1,1,1
35349581,core & single copy orthologous,1,1,1,1
35349582,core,2,1,2,1
35349583,core & single copy orthologous,1,1,1,1
35349584,core & single copy orthologous,1,1,1,1
35349586,core & single copy orthologous,1,1,1,1
35349588,core & single copy orthologous,1,1,1,1
35349589,core & single copy orthologous,1,1,1,1
35349590,core & single copy orthologous,1,1,1,1
35349591,core & single copy orthologous,1,1,1,1
35349592,core & single copy orthologous,1,1,1,1
35349593,core & single copy orthologous,1,1,1,1
35349594,core & single copy orthologous,1,1,1,1
35349595,core & single copy orthologous,1,1,1,1
35349596,core & single copy orthologous,1,1,1,1
35349597,core & single copy orthologous,1,1,1,1
35349598,core & single copy orthologous,1,1,1,1
35349599,core & single copy orthologous,1,1,1,1
35349600,core & single copy orthologous,1,1,1,1
35349605,core & single copy orthologous,1,1,1,1
35349606,core & single copy orthologous,1,1,1,1
35349607,core & single copy orthologous,1,1,1,1
35349609,core & single copy orthologous,1,1,1,1
35349610,core & single copy orthologous,1,1,1,1
35349611,core & single copy orthologous,1,1,1,1
35349612,core & single copy orthologous,1,1,1,1
35349613,core & single copy orthologous,1,1,1,1
35349614,core & single copy orthologous,1,1,1,1
35349615,core & single copy orthologous,1,1,1,1
35349616,core & single copy orthologous,1,1,1,1
35349617,core & single copy orthologous,1,1,1,1
35349619,core & single copy orthologous,1,1,1,1
35349628,core & single copy orthologous,1,1,1,1
35349629,core & single copy orthologous,1,1,1,1
35349630,core & single copy orthologous,1,1,1,1
35349631,core & single copy orthologous,1,1,1,1
35349633,core & single copy orthologous,1,1,1,1
35349634,core & single copy orthologous,1,1,1,1
35349635,core & single copy orthologous,1,1,1,1
35349636,core & single copy orthologous,1,1,1,1
35349637,core & single copy orthologous,1,1,1,1
35349638,core & single copy orthologous,1,1,1,1
35349639,core & single copy orthologous,1,1,1,1
35349640,core & single copy orthologous,1,1,1,1
35349641,core & single copy orthologous,1,1,1,1
35349642,core,2,1,1,1
35349643,core & single copy orthologous,1,1,1,1
35349644,core & single copy orthologous,1,1,1,1
35349645,core & single copy orthologous,1,1,1,1
35349646,core & single copy orthologous,1,1,1,1
35349648,core & single copy orthologous,1,1,1,1
35349649,core & single copy orthologous,1,1,1,1
35349651,core & single copy orthologous,1,1,1,1
35349652,core & single copy orthologous,1,1,1,1
35349653,core & single copy orthologous,1,1,1,1
35349654,core & single copy orthologous,1,1,1,1
35349655,core & single copy orthologous,1,1,1,1
35349656,core,3,2,2,2
35349657,core & single copy orthologous,1,1,1,1
35349658,core & single copy orthologous,1,1,1,1
35349659,core & single copy orthologous,1,1,1,1
35349661,core & single copy orthologous,1,1,1,1
35349663,core & single copy orthologous,1,1,1,1
35349664,core & single copy orthologous,1,1,1,1
35349666,core,2,1,1,1
35349667,core & single copy orthologous,1,1,1,1
35349675,core,2,2,1,1
35349676,core & single copy orthologous,1,1,1,1
35349677,core & single copy orthologous,1,1,1,1
35349678,core,1,1,2,1
35349679,core & single copy orthologous,1,1,1,1
35349681,core & single copy orthologous,1,1,1,1
35349682,core & single copy orthologous,1,1,1,1
35349683,core & single copy orthologous,1,1,1,1
35349684,core & single copy orthologous,1,1,1,1
35349685,core & single copy orthologous,1,1,1,1
35349686,core & single copy orthologous,1,1,1,1
35349688,core & single copy orthologous,1,1,1,1
35349689,core & single copy orthologous,1,1,1,1
35349690,core & single copy orthologous,1,1,1,1
35349691,core & single copy orthologous,1,1,1,1
35349692,core & single copy orthologous,1,1,1,1
35349693,core & single copy orthologous,1,1,1,1
35349694,core & single copy orthologous,1,1,1,1
35349697,core & single copy orthologous,1,1,1,1
35349698,core & single copy orthologous,1,1,1,1
35349699,core & single copy orthologous,1,1,1,1
35349700,core & single copy orthologous,1,1,1,1
35349701,core & single copy orthologous,1,1,1,1
35349702,core & single copy orthologous,1,1,1,1
35349703,core & single copy orthologous,1,1,1,1
35349705,core & single copy orthologous,1,1,1,1
