Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
BroT10.C08g12360.1	799107	10	23620872.0	23623355.0	AT4G16845.1	76.904	REDUCED VERNALIZATION RESPONSE 2	BroT22.C08g12670.1	93.662	YES	YES	wild cabbage
BroT12.C08g12680.1	799107	9	23167991.0	23170458.0	AT4G16845.1	73.239	REDUCED VERNALIZATION RESPONSE 2	BroT22.C08g12670.1	88.396	YES	YES	lacinato kale
BroT13.C08g12480.1	799107	5	23564718.0	23567199.0	AT4G16845.1	76.650	REDUCED VERNALIZATION RESPONSE 2	BroT22.C08g12670.1	94.366	YES	YES	tree kale
rna-XM_013744724.1	799107	1	15423699.0	15426640.0	AT4G16845.1	76.515	REDUCED VERNALIZATION RESPONSE 2	BroT22.C08g12670.1	93.357	YES	YES	wild cabbage
BroT22.C08g12670.1	946290	15	23693947.0	23696428.0	AT4G16845.1	68.846	REDUCED VERNALIZATION RESPONSE 2	BroT22.C08g12670.1	100.000	YES	YES	cauliflower
BroT02.C01g23420.1	840201	3	16999683.0	17002577.0	AT4G16845.1	51.887	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.147	YES	YES	flat cabbage
BroT21.C01g23080.1	840201	13	22255069.0	22258014.0	AT4G16845.1	51.887	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	85.031	YES	YES	cauliflower
BroT08.C01g23620.1	840201	11	17543779.0	17546724.0	AT4G16845.1	51.887	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	85.031	YES	YES	brussels sprouts
BroT12.C01g24430.1	840201	9	17866668.0	17869493.0	AT4G16845.1	50.236	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	91.703	YES	YES	lacinato kale
BroT19.C01g23200.1	840201	8	17000766.0	17003591.0	AT4G16845.1	50.236	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	91.703	YES	YES	chinese kale
BroT07.C01g23990.1	840201	4	17290091.0	17292918.0	AT4G16845.1	50.000	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	91.485	YES	YES	kohlrabi
BroT24.C01g22740.1	840201	7	17061785.0	17064610.0	AT4G16845.1	49.533	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.312	YES	YES	broccoli
BroT13.C01g23100.1	840201	5	17253034.0	17255859.0	AT4G16845.1	49.533	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.312	YES	YES	tree kale
BroT10.C01g23730.1	840201	10	17417630.0	17420455.0	AT4G16845.1	49.299	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.095	YES	YES	wild cabbage
BroT06.C01g22840.1	840201	6	17457849.0	17460674.0	AT4G16845.1	49.299	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.095	YES	YES	round cabbage
BroT17.C01g23370.1	840201	12	17856465.0	17859301.0	AT4G16845.1	49.299	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	88.095	YES	YES	collard greens
rna-XM_013736964.1	840201	1	15207035.0	15210082.0	AT4G16845.1	45.519	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	85.590	YES	YES	wild cabbage
bro1G02419.1	840201	2	18096597.0	18099422.0	AT4G16845.1	46.963	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	87.168	YES	YES	broccoli
BolO_1g25200.1	840201	14	16521732.0	16524557.0	AT4G16845.1	42.918	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	76.699	YES	YES	wild cabbage
BroT22.C01g23400.1	840201	15	17235225.0	17238050.0	AT4G16845.1	44.575	REDUCED VERNALIZATION RESPONSE 2	BroT22.C01g23400.1	100.000	YES	YES	cauliflower
BroT21.C09g32100.1	832934	13	37657867.0	37662369.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.842	YES	YES	cauliflower
BroT22.C09g31890.1	832934	15	38502514.0	38507016.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	cauliflower
BroT17.C09g34470.1	832934	12	40028544.0	40033047.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	collard greens
BroT19.C09g33210.1	832934	8	42174073.0	42178576.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	chinese kale
BroT13.C09g33260.1	832934	5	38457979.0	38462482.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	tree kale
BroT07.C09g33200.1	832934	4	38376439.0	38380942.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	kohlrabi
rna-XM_013758460.1	832934	1	10371.0	15427.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	100.000	YES	YES	wild cabbage
BolO_9g39540.1	832934	14	40605630.0	40610631.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	wild cabbage
BroT08.C09g33330.1	832934	11	41604871.0	41609372.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	brussels sprouts
BroT10.C09g33360.1	832934	10	42088229.0	42092730.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	wild cabbage
BroT24.C09g31590.1	832934	7	36966575.0	36971079.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	broccoli
BroT06.C09g32310.1	832934	6	39164744.0	39169245.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	round cabbage
bro9G03954.1	832934	2	40448497.0	40453550.0	AT5G51230.1	90.952	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.367	YES	YES	broccoli
BroT12.C09g33420.1	832934	9	36035524.0	36040026.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.684	YES	YES	lacinato kale
BroT02.C09g33580.1	832934	3	39024878.0	39029381.0	AT5G51230.1	91.111	EMBRYONIC FLOWER 2	BroT22.C09g31890.1	99.684	YES	YES	flat cabbage
BroT08.C02g19950.1	829644	11	16429925.0	16434450.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	brussels sprouts
BroT10.C02g19510.1	829644	10	16134745.0	16139270.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	wild cabbage
BroT12.C02g19650.1	829644	9	15828125.0	15832650.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	lacinato kale
BroT19.C02g19600.1	829644	8	15947132.0	15951657.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	chinese kale
BroT06.C02g19370.1	829644	6	16507345.0	16511871.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	round cabbage
BroT13.C02g20150.1	829644	5	16900363.0	16904962.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	tree kale
BroT07.C02g20130.1	829644	4	16440818.0	16445343.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	kohlrabi
bro2G02163.1	829644	2	17554894.0	17559889.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	broccoli
rna-XM_013759561.1	829644	1	14155310.0	14160023.0	AT5G51230.1	83.175	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	98.413	YES	YES	wild cabbage
BolO_2g22340.1	829644	14	16587106.0	16592198.0	AT5G51230.1	84.127	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	99.683	YES	YES	wild cabbage
BroT22.C02g19440.1	829644	15	16289409.0	16294039.0	AT5G51230.1	84.444	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	100.000	YES	YES	cauliflower
BroT21.C02g19320.1	829644	13	15744659.0	15749289.0	AT5G51230.1	84.444	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	100.000	YES	YES	cauliflower
BroT17.C02g20210.1	829644	12	17798905.0	17803522.0	AT5G51230.1	84.444	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	100.000	YES	YES	collard greens
BroT02.C02g19620.1	829644	3	15925342.0	15929957.0	AT5G51230.1	84.286	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	99.841	YES	YES	flat cabbage
BroT24.C02g19720.1	829644	7	16059429.0	16064043.0	AT5G51230.1	84.127	EMBRYONIC FLOWER 2	BroT22.C02g19440.1	99.683	YES	YES	broccoli
BroT17.C04g12200.1	843823	12	10932955.0	10935635.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	collard greens
BroT10.C04g11630.1	843823	10	9964967.0	9967647.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	wild cabbage
BroT24.C04g11300.1	843823	7	9706268.0	9708948.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	broccoli
BroT07.C04g11510.1	843823	4	9944163.0	9946843.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	kohlrabi
BroT02.C04g11650.1	843823	3	9966426.0	9969106.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	flat cabbage
BroT21.C04g07080.1	843823	13	6361265.0	6363946.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	100.000	YES	YES	cauliflower
BolO_4g12420.1	843823	14	9514774.0	9517860.0	AT4G16845.1	37.632	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	99.024	YES	YES	wild cabbage
BroT12.C04g11660.1	843823	9	10098160.0	10100843.0	AT4G16845.1	37.368	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	98.537	YES	YES	lacinato kale
BroT19.C04g11980.1	843823	8	10139645.0	10142334.0	AT4G16845.1	37.831	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	98.086	YES	YES	chinese kale
BroT06.C04g10790.1	843823	6	9788456.0	9791145.0	AT4G16845.1	37.831	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	98.086	YES	YES	round cabbage
BroT08.C04g11660.1	843823	11	9714298.0	9716970.0	AT4G16845.1	37.368	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	96.585	YES	YES	brussels sprouts
BroT13.C04g11690.1	843823	5	10651825.0	10654495.0	AT4G16845.1	37.368	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g11390.1	96.585	YES	YES	tree kale
BolO_4g11720.1	843738	14	8826654.0	8829355.0	AT4G16845.1	37.105	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	98.010	YES	YES	wild cabbage
BroT10.C04g10870.1	843738	10	9268498.0	9271199.0	AT4G16845.1	37.105	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	98.010	YES	YES	wild cabbage
BroT24.C04g10630.1	843738	7	9003193.0	9005894.0	AT4G16845.1	37.105	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	98.010	YES	YES	broccoli
BroT07.C04g10710.1	843738	4	9205385.0	9208086.0	AT4G16845.1	37.105	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	98.010	YES	YES	kohlrabi
BroT02.C04g10960.1	843738	3	9277543.0	9280244.0	AT4G16845.1	37.105	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	98.010	YES	YES	flat cabbage
bro4G01107.1	843738	2	8209938.0	8212630.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	broccoli
BroT19.C04g11260.1	843738	8	9449434.0	9452135.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	97.512	YES	YES	chinese kale
rna-XM_013779392.1	843738	1	7298394.0	7305083.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	97.512	YES	YES	wild cabbage
BroT21.C04g06340.1	843738	13	5668398.0	5671094.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	cauliflower
BroT17.C04g11540.1	843738	12	10264806.0	10267502.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	collard greens
BroT12.C04g11040.1	843738	9	9392632.0	9395328.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	lacinato kale
BroT06.C04g10190.1	843738	6	9126346.0	9129042.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	round cabbage
BroT13.C04g10990.1	843738	5	9946818.0	9949514.0	AT4G16845.1	36.842	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	100.000	YES	YES	tree kale
BroT08.C04g11010.1	843738	11	9065712.0	9068371.0	AT4G16845.1	36.316	REDUCED VERNALIZATION RESPONSE 2	BroT22.C04g10710.1	91.414	YES	YES	brussels sprouts
bro4G01182.1	843823	2	8916089.0	8918769.0	AT2G35670.1	46.818	FERTILIZATION INDEPENDENT SEED 2	BroT22.C04g11390.1	99.024	YES	YES	broccoli
