BolO_5g64870.1	BroT08.C08g21080.1_genome_11	30.952	84	56	1	2577	2658	1266	1349	6.67e-05	53.9	FAIL	FAIL	11	
BolO_5g64870.1	BroT12.C08g21250.1_genome_9	30.952	84	56	1	2577	2658	1266	1349	6.67e-05	53.9	FAIL	FAIL	9	
BolO_5g64870.1	BroT19.C08g21730.1_genome_8	30.952	84	56	1	2577	2658	1266	1349	6.67e-05	53.9	FAIL	FAIL	8	
BolO_5g64870.1	bro8G02578.1_genome_2	30.952	84	56	1	2577	2658	1266	1349	6.67e-05	53.9	FAIL	FAIL	2	
BolO_5g64870.1	rna-XM_013748982.1_genome_1	30.952	84	56	1	2577	2658	1266	1349	6.67e-05	53.9	FAIL	FAIL	1	
BolO_5g64870.1	BolO_8g24410.2_genome_14	30.952	84	56	1	2577	2658	1266	1349	6.84e-05	53.9	FAIL	FAIL	14	
BolO_5g64870.1	BroT13.C08g21110.1_genome_5	30.952	84	56	1	2577	2658	1266	1349	6.84e-05	53.9	FAIL	FAIL	5	
BolO_5g64870.1	BroT06.C08g20040.1_genome_6	30.952	84	56	1	2577	2658	1273	1356	6.96e-05	53.9	FAIL	FAIL	6	
BolO_5g64870.1	BroT17.C08g47460.1_genome_12	34.146	82	52	1	2577	2656	1353	1434	7.98e-05	53.9	FAIL	FAIL	12	
BolO_5g64870.1	BroT22.C03g41240.1_genome_15	32.927	82	50	2	2583	2659	1322	1403	9.06e-05	53.5	FAIL	FAIL	15	
BolO_5g64870.1	BolO_3g45790.1_genome_14	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	14	
BolO_5g64870.1	BroT08.C03g40620.1_genome_11	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	11	
BolO_5g64870.1	BroT10.C03g41380.1_genome_10	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	10	
BolO_5g64870.1	BroT12.C03g41730.1_genome_9	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	9	
BolO_5g64870.1	BroT24.C03g39850.1_genome_7	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	7	
BolO_5g64870.1	BroT06.C03g39650.1_genome_6	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	6	
BolO_5g64870.1	BroT07.C03g41200.1_genome_4	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	4	
BolO_5g64870.1	bro5G05508.1_genome_2	32.927	82	50	2	2583	2659	1322	1403	9.29e-05	53.5	FAIL	FAIL	2	
BolO_5g64870.1	BroT21.C03g40130.1_genome_13	32.927	82	50	2	2583	2659	1322	1403	9.37e-05	53.5	FAIL	FAIL	13	
BolO_5g64870.1	BroT02.C03g40960.1_genome_3	32.927	82	50	2	2583	2659	1322	1403	9.37e-05	53.5	FAIL	FAIL	3	
BolO_5g64870.1	rna-XM_013772789.1_genome_1	32.927	82	50	2	2583	2659	1322	1403	9.37e-05	53.5	FAIL	FAIL	1	
BolO_5g64870.1	BroT17.C01g45470.1_genome_12	32.927	82	50	2	2583	2659	1336	1417	1.03e-04	53.5	FAIL	FAIL	12	
BolO_5g64870.1	rna-XM_013755684.1_genome_1	32.927	82	50	2	2583	2659	1338	1419	1.03e-04	53.5	FAIL	FAIL	1	
BolO_5g64870.1	BolO_1g50940.1_genome_14	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	14	
BolO_5g64870.1	BroT21.C01g43910.1_genome_13	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	13	
BolO_5g64870.1	BroT08.C01g45200.1_genome_11	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	11	
BolO_5g64870.1	BroT10.C01g44840.1_genome_10	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	10	
BolO_5g64870.1	BroT06.C01g43810.1_genome_6	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	6	
BolO_5g64870.1	BroT13.C01g44160.1_genome_5	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	5	
BolO_5g64870.1	BroT02.C01g44560.1_genome_3	32.927	82	50	2	2583	2659	1336	1417	1.04e-04	53.5	FAIL	FAIL	3	
BolO_5g64870.1	BroT24.C01g42450.1_genome_7	32.927	82	50	2	2583	2659	1338	1419	1.04e-04	53.5	FAIL	FAIL	7	
BolO_5g64870.1	bro1G04953.1_genome_2	32.927	82	50	2	2583	2659	1338	1419	1.04e-04	53.5	FAIL	FAIL	2	
BolO_5g64870.1	BroT19.C03g41080.1_genome_8	32.927	82	50	2	2583	2659	1318	1399	1.04e-04	53.5	FAIL	FAIL	8	
BolO_5g64870.1	BroT07.C01g44910.1_genome_4	32.927	82	50	2	2583	2659	1338	1419	1.05e-04	53.5	FAIL	FAIL	4	
BolO_5g64870.1	BroT12.C01g46020.1_genome_9	32.927	82	50	2	2583	2659	1338	1419	1.06e-04	53.1	FAIL	FAIL	9	
BolO_5g64870.1	BroT10.C08g44690.1_genome_10	34.146	82	52	1	2577	2656	1349	1430	1.07e-04	53.1	FAIL	FAIL	10	
BolO_5g64870.1	BroT22.C01g44210.1_genome_15	32.927	82	50	2	2583	2659	1338	1419	1.07e-04	53.1	FAIL	FAIL	15	
BolO_5g64870.1	BroT19.C08g45840.1_genome_8	34.146	82	52	1	2577	2656	1355	1436	1.10e-04	53.1	FAIL	FAIL	8	
BolO_5g64870.1	BroT07.C08g45600.1_genome_4	34.146	82	52	1	2577	2656	1355	1436	1.11e-04	53.1	FAIL	FAIL	4	
BolO_5g64870.1	BroT19.C01g44590.1_genome_8	32.927	82	50	2	2583	2659	1340	1421	1.12e-04	53.1	FAIL	FAIL	8	
BolO_5g64870.1	BroT12.C08g45110.1_genome_9	34.146	82	52	1	2577	2656	1355	1436	1.18e-04	53.1	FAIL	FAIL	9	
BolO_5g64870.1	BroT13.C08g45060.1_genome_5	34.146	82	52	1	2577	2656	1355	1436	1.26e-04	53.1	FAIL	FAIL	5	
BolO_5g64870.1	BroT02.C08g45470.1_genome_3	34.146	82	52	1	2577	2656	1353	1434	1.28e-04	53.1	FAIL	FAIL	3	
BolO_5g64870.1	BroT08.C08g44620.1_genome_11	34.146	82	52	1	2577	2656	1353	1434	1.29e-04	53.1	FAIL	FAIL	11	
BolO_5g64870.1	BroT02.C08g21610.1_genome_3	30.952	84	56	1	2577	2658	1273	1356	1.31e-04	53.1	FAIL	FAIL	3	
BolO_5g64870.1	BroT10.C08g20700.1_genome_10	30.952	84	56	1	2577	2658	1273	1356	1.32e-04	53.1	FAIL	FAIL	10	
BolO_5g64870.1	bro8G05125.1_genome_2	34.146	82	52	1	2577	2656	1349	1430	1.40e-04	52.8	FAIL	FAIL	2	
BolO_5g64870.1	BroT06.C08g43290.1_genome_6	34.146	82	52	1	2577	2656	1353	1434	1.40e-04	52.8	FAIL	FAIL	6	
BolO_5g64870.1	BroT22.C08g44450.1_genome_15	34.146	82	52	1	2577	2656	1353	1434	1.41e-04	52.8	FAIL	FAIL	15	
BolO_5g64870.1	BolO_8g51350.1_genome_14	34.146	82	52	1	2577	2656	1353	1434	1.41e-04	52.8	FAIL	FAIL	14	
BolO_5g64870.1	BroT21.C08g47140.1_genome_13	34.146	82	52	1	2577	2656	1353	1434	1.41e-04	52.8	FAIL	FAIL	13	
BolO_5g64870.1	rna-XM_013748910.1_genome_1	34.146	82	52	1	2577	2656	1353	1434	1.41e-04	52.8	FAIL	FAIL	1	
BolO_5g64870.1	BroT17.C03g40320.1_genome_12	31.818	88	55	2	2577	2659	603	690	1.86e-04	52.4	FAIL	FAIL	12	
BolO_5g64870.1	BroT08.C05g55240.1_genome_11	75.000	32	8	0	2404	2435	18	49	3.18e-04	45.8	PASS	FAIL	11	
BolO_5g64870.1	BroT10.C05g54160.1_genome_10	75.000	32	8	0	2404	2435	18	49	3.18e-04	45.8	PASS	FAIL	10	
BolO_5g64870.1	BroT06.C05g53610.1_genome_6	75.000	32	8	0	2404	2435	18	49	3.18e-04	45.8	PASS	FAIL	6	
BolO_5g64870.1	BroT13.C03g41010.1_genome_5	31.707	82	51	2	2583	2659	1380	1461	8.64e-04	50.4	FAIL	FAIL	5	
BolO_5g64870.1	bro5G01427.1_genome_2	31.395	86	53	2	2577	2658	1079	1162	0.001	50.1	FAIL	FAIL	2	
BolO_5g64870.1	BroT21.C05g14140.1_genome_13	31.395	86	53	2	2577	2658	1103	1186	0.001	50.1	FAIL	FAIL	13	
BolO_5g64870.1	BroT24.C05g13740.1_genome_7	31.395	86	53	2	2577	2658	1103	1186	0.001	50.1	FAIL	FAIL	7	
BolO_5g64870.1	BroT17.C05g14070.1_genome_12	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	12	
BolO_5g64870.1	BroT19.C05g13760.1_genome_8	31.395	86	53	2	2577	2658	1100	1183	0.001	50.1	FAIL	FAIL	8	
BolO_5g64870.1	BroT07.C05g13980.1_genome_4	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	4	
BolO_5g64870.1	BroT02.C05g14050.1_genome_3	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	3	
BolO_5g64870.1	BroT22.C05g12610.1_genome_15	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	15	
BolO_5g64870.1	BroT08.C05g14110.1_genome_11	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	11	
BolO_5g64870.1	BroT10.C05g13870.1_genome_10	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	10	
BolO_5g64870.1	BroT12.C05g14130.1_genome_9	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	9	
BolO_5g64870.1	BroT13.C05g13660.1_genome_5	31.395	86	53	2	2577	2658	1105	1188	0.001	50.1	FAIL	FAIL	5	
BolO_5g64870.1	BolO_5g15020.1_genome_14	31.395	86	53	2	2577	2658	1079	1162	0.001	50.1	FAIL	FAIL	14	
BolO_5g64870.1	rna-XM_013730208.1_genome_1	31.395	86	53	2	2577	2658	1079	1162	0.001	50.1	FAIL	FAIL	1	
BolO_5g64870.1	BroT06.C05g13720.1_genome_6	31.395	86	53	2	2577	2658	1102	1185	0.001	50.1	FAIL	FAIL	6	
BolO_5g64870.1	BroT08.C06g32720.1_genome_11	29.268	82	50	2	2584	2659	526	605	0.016	46.2	FAIL	FAIL	11	
BolO_5g64870.1	BroT12.C06g32990.1_genome_9	29.268	82	50	2	2584	2659	526	605	0.021	45.8	FAIL	FAIL	9	
BolO_5g64870.1	BroT07.C06g32270.1_genome_4	29.268	82	50	2	2584	2659	591	670	0.026	45.4	FAIL	FAIL	4	
BolO_5g64870.1	BroT19.C06g32100.1_genome_8	29.268	82	50	2	2584	2659	591	670	0.027	45.4	FAIL	FAIL	8	
BolO_5g64870.1	BroT17.C06g34580.1_genome_12	29.268	82	50	2	2584	2659	591	670	0.040	44.7	FAIL	FAIL	12	
BolO_5g64870.1	BolO_7g49620.1_genome_14	34.177	79	35	2	2562	2640	27	88	0.047	44.3	FAIL	FAIL	14	
BolO_5g64870.1	BroT08.C07g41510.1_genome_11	34.177	79	35	2	2562	2640	27	88	0.049	43.9	FAIL	FAIL	11	
BolO_5g64870.1	BroT02.C06g31910.1_genome_3	29.268	82	50	2	2584	2659	591	670	0.055	44.3	FAIL	FAIL	3	
BolO_5g64870.1	BroT22.C07g41160.1_genome_15	34.177	79	35	2	2562	2640	27	88	0.057	43.9	FAIL	FAIL	15	
BolO_5g64870.1	BroT17.C07g43680.1_genome_12	32.911	79	36	2	2562	2640	27	88	0.068	43.5	FAIL	FAIL	12	
BolO_5g64870.1	BroT10.C07g41410.1_genome_10	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	10	
BolO_5g64870.1	BroT19.C07g41580.1_genome_8	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	8	
BolO_5g64870.1	BroT06.C07g39760.1_genome_6	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	6	
BolO_5g64870.1	BroT21.C07g39890.1_genome_13	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	13	
BolO_5g64870.1	BroT24.C07g39690.1_genome_7	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	7	
BolO_5g64870.1	BroT13.C07g41470.1_genome_5	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	5	
BolO_5g64870.1	BroT02.C07g41190.1_genome_3	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	3	
BolO_5g64870.1	bro7G04685.1_genome_2	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	2	
BolO_5g64870.1	rna-XM_013743217.1_genome_1	32.911	79	36	2	2562	2640	27	88	0.071	43.5	FAIL	FAIL	1	
BolO_5g64870.1	BroT24.C06g31040.1_genome_7	29.268	82	50	2	2584	2659	591	670	0.072	43.9	FAIL	FAIL	7	
BolO_5g64870.1	bro6G03677.1_genome_2	29.268	82	50	2	2584	2659	591	670	0.072	43.9	FAIL	FAIL	2	
BolO_5g64870.1	BroT07.C07g41220.1_genome_4	32.911	79	36	2	2562	2640	27	88	0.075	43.5	FAIL	FAIL	4	
BolO_5g64870.1	BroT12.C07g42060.1_genome_9	35.443	79	34	3	2562	2640	27	88	0.077	43.5	FAIL	FAIL	9	
BolO_5g64870.1	rna-XM_013734112.1_genome_1	29.268	82	50	2	2584	2659	591	670	0.15	42.7	FAIL	FAIL	1	
BolO_5g64870.1	BroT13.C06g31620.1_genome_5	36.364	55	33	1	2584	2638	591	643	0.15	42.7	FAIL	FAIL	5	
BolO_5g64870.1	BroT22.C06g31670.1_genome_15	29.268	82	50	2	2584	2659	591	670	0.15	42.7	FAIL	FAIL	15	
BolO_5g64870.1	BroT06.C06g31080.1_genome_6	29.268	82	50	2	2584	2659	591	670	0.15	42.7	FAIL	FAIL	6	
BolO_5g64870.1	BolO_6g38970.1_genome_14	29.268	82	50	2	2584	2659	554	633	0.17	42.7	FAIL	FAIL	14	
BolO_5g64870.1	BroT02.C02g31730.1_genome_3	27.907	86	56	2	2577	2658	1365	1448	0.23	42.4	FAIL	FAIL	3	
BolO_5g64870.1	BroT12.C02g31660.1_genome_9	27.907	86	56	2	2577	2658	1365	1448	0.24	42.4	FAIL	FAIL	9	
BolO_5g64870.1	BroT06.C02g31060.1_genome_6	27.907	86	56	2	2577	2658	1365	1448	0.24	42.4	FAIL	FAIL	6	
BolO_5g64870.1	BroT17.C02g32160.1_genome_12	27.907	86	56	2	2577	2658	510	593	0.24	42.0	FAIL	FAIL	12	
BolO_5g64870.1	BolO_2g37420.1_genome_14	27.907	86	56	2	2577	2658	1350	1433	0.24	42.4	FAIL	FAIL	14	
BolO_5g64870.1	BroT07.C02g32180.1_genome_4	27.907	86	56	2	2577	2658	1348	1431	0.25	42.4	FAIL	FAIL	4	
BolO_5g64870.1	BroT22.C02g31150.1_genome_15	27.907	86	56	2	2577	2658	1350	1433	0.25	42.4	FAIL	FAIL	15	
BolO_5g64870.1	BroT17.C02g32220.1_genome_12	27.907	86	56	2	2577	2658	1340	1423	0.25	42.4	FAIL	FAIL	12	
BolO_5g64870.1	BroT21.C02g31480.1_genome_13	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	13	
BolO_5g64870.1	BroT08.C02g31990.1_genome_11	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	11	
BolO_5g64870.1	BroT19.C02g31980.1_genome_8	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	8	
BolO_5g64870.1	BroT24.C02g31230.1_genome_7	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	7	
BolO_5g64870.1	BroT13.C02g32030.1_genome_5	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	5	
BolO_5g64870.1	bro2G03547.1_genome_2	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	2	
BolO_5g64870.1	rna-XM_013764915.1_genome_1	27.907	86	56	2	2577	2658	1355	1438	0.26	42.0	FAIL	FAIL	1	
BolO_5g64870.1	BroT10.C06g31930.1_genome_10	37.037	54	32	1	2584	2637	591	642	0.38	41.6	FAIL	FAIL	10	
BolO_5g64870.1	BroT24.C01g18040.1_genome_7	34.375	64	36	2	2596	2653	287	350	0.62	40.8	FAIL	FAIL	7	
BolO_5g64870.1	BroT13.C01g18270.1_genome_5	34.375	64	36	2	2596	2653	287	350	0.62	40.8	FAIL	FAIL	5	
BolO_5g64870.1	BroT02.C01g18610.1_genome_3	34.375	64	36	2	2596	2653	287	350	0.62	40.8	FAIL	FAIL	3	
BolO_5g64870.1	bro1G01893.1_genome_2	34.375	64	36	2	2596	2653	287	350	0.62	40.8	FAIL	FAIL	2	
BolO_5g64870.1	BroT19.C07g47120.1_genome_8	46.875	32	17	0	2596	2627	283	314	0.92	40.0	FAIL	FAIL	8	
BolO_5g64870.1	BroT12.C01g18170.1_genome_9	31.429	70	43	3	1564	1631	42	108	0.95	40.0	FAIL	FAIL	9	
BolO_5g64870.1	BroT10.C07g46970.1_genome_10	38.776	49	26	1	2596	2640	277	325	0.97	40.0	FAIL	FAIL	10	
BolO_5g64870.1	BroT06.C07g44890.1_genome_6	38.776	49	26	1	2596	2640	277	325	0.97	40.0	FAIL	FAIL	6	
BolO_5g64870.1	BroT17.C02g32000.1_genome_12	26.744	86	57	2	2577	2658	1322	1405	1.0	40.0	FAIL	FAIL	12	
BolO_5g64870.1	BroT08.C03g73920.1_genome_11	45.455	33	17	1	2591	2623	289	320	1.0	40.0	FAIL	FAIL	11	
BolO_5g64870.1	BroT21.C07g44930.1_genome_13	38.776	49	26	1	2596	2640	277	325	1.0	40.0	FAIL	FAIL	13	
BolO_5g64870.1	BroT22.C03g75000.1_genome_15	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	15	
BolO_5g64870.1	BolO_3g83950.1_genome_14	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	14	
BolO_5g64870.1	BroT12.C03g75420.1_genome_9	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	9	
BolO_5g64870.1	BroT24.C03g71040.1_genome_7	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	7	
BolO_5g64870.1	BroT07.C03g74900.1_genome_4	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	4	
BolO_5g64870.1	BroT02.C03g73580.1_genome_3	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	3	
BolO_5g64870.1	bro3G04795.1_genome_2	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	2	
BolO_5g64870.1	BroT17.C03g74610.1_genome_12	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	12	
BolO_5g64870.1	BroT13.C03g73610.1_genome_5	45.455	33	17	1	2591	2623	287	318	1.0	40.0	FAIL	FAIL	5	
BolO_5g64870.1	BroT19.C03g74160.1_genome_8	45.455	33	17	1	2591	2623	289	320	1.1	40.0	FAIL	FAIL	8	
