homology_group,1,2,3,4
688718,1,1,0,0
688719,1,1,1,1
688720,1,1,0,1
688721,1,1,1,1
688722,1,1,1,1
688723,1,1,1,1
688724,1,1,1,1
688725,0,1,1,1
688726,1,1,0,1
688727,1,0,0,1
688728,1,0,0,0
688729,1,0,0,0
688730,1,1,0,0
688731,1,1,1,1
688732,0,1,0,1
688733,0,1,0,1
688734,1,0,1,0
688735,1,0,0,1
688736,1,1,1,1
688737,1,0,0,0
688738,1,1,1,1
688739,1,1,1,1
688740,1,1,1,1
688741,1,1,1,1
688742,1,1,0,1
688743,1,0,0,0
688744,1,1,0,1
688745,1,1,1,1
688746,1,1,1,1
688747,1,0,0,0
688748,1,1,1,1
688749,1,1,0,1
688750,1,1,1,1
688751,1,1,1,1
688752,1,1,1,0
688753,1,1,1,1
688754,1,1,1,1
688755,1,1,1,0
688756,1,0,1,0
688757,1,1,0,0
688758,1,0,1,0
688759,1,1,1,1
688760,1,1,0,1
688761,1,1,1,0
688762,1,0,0,0
688763,1,1,1,1
688764,1,0,0,0
688765,1,0,0,0
688766,1,0,1,0
688767,1,0,1,1
688768,1,1,1,1
688769,1,1,1,1
688770,1,1,1,1
688771,1,1,1,1
688772,1,1,0,1
688773,1,1,1,1
688774,1,1,1,1
688775,1,1,1,1
688776,1,1,1,1
688777,1,0,1,1
688778,1,0,0,1
688779,1,1,1,1
688780,1,1,1,1
688781,1,1,0,0
688782,1,1,1,1
688783,1,1,1,0
688784,1,1,1,1
688785,1,1,1,1
688786,1,1,1,1
688787,1,1,1,1
688788,1,0,0,0
688789,1,0,0,0
688790,1,0,0,0
688791,1,1,1,1
688792,1,0,1,0
688793,1,1,1,1
688794,1,1,1,1
688795,1,1,1,1
688796,1,1,1,1
688797,1,1,1,1
688798,1,0,0,1
688799,1,1,1,1
688800,1,1,1,1
688801,1,1,1,1
688802,1,0,0,1
688803,1,1,0,1
688804,1,1,1,1
688805,1,1,0,1
688806,1,1,0,1
688807,1,1,1,1
688808,1,1,1,1
688809,1,1,1,1
688810,1,0,1,1
688811,1,1,1,1
688812,1,1,1,1
688813,1,0,0,1
688814,1,0,0,0
688815,1,1,1,1
688816,1,0,1,0
688817,1,1,1,1
688818,1,1,1,1
688819,1,1,1,1
688820,1,0,1,0
688821,1,1,1,1
688822,1,1,1,1
688823,1,1,1,1
688824,1,1,1,1
688825,1,1,1,1
688826,1,1,1,1
688827,1,1,1,0
688828,1,0,0,0
688829,1,1,1,1
688830,1,1,1,1
688831,1,1,1,1
688832,1,0,0,0
688833,1,0,0,0
688834,1,1,0,1
688835,1,1,1,1
688836,1,1,0,1
688837,0,0,1,0
688838,1,0,0,0
688839,1,1,1,0
688840,1,1,1,0
688841,1,1,1,1
688842,1,1,1,0
688843,1,1,0,1
688844,1,1,0,1
688845,0,0,1,0
688846,1,1,1,1
688847,1,1,1,1
688848,1,1,1,1
688849,1,0,0,0
688850,1,1,1,1
688851,1,1,1,1
688852,1,0,0,0
688853,1,1,1,1
688854,1,1,1,1
688855,1,0,0,1
688856,1,1,1,1
688857,1,1,1,1
688858,1,1,1,1
688859,1,1,1,1
688860,1,1,1,1
688861,1,1,1,1
688862,1,1,1,1
688863,1,0,1,0
688864,1,1,0,1
688865,1,1,1,1
688866,1,1,1,1
688867,1,1,1,1
688868,1,0,0,0
688869,1,1,1,1
688870,1,1,1,1
688871,1,1,1,1
688872,1,1,1,1
688873,1,1,1,1
688874,1,1,1,1
688875,1,1,1,1
688876,1,1,0,1
688877,1,0,0,0
688878,1,0,0,0
688879,1,0,0,0
688880,1,0,0,0
688881,1,0,0,0
688882,1,1,1,0
688883,1,0,0,0
688884,1,1,1,1
688885,1,1,1,1
688886,1,1,1,1
688887,1,0,0,0
688888,1,1,1,1
688889,1,0,1,0
688890,1,1,1,1
688891,1,1,1,1
688892,1,0,0,0
688893,1,1,0,1
688894,1,0,0,0
688895,1,0,0,0
688896,1,0,0,0
688897,1,1,1,1
688898,1,0,0,0
688899,1,1,1,1
688900,1,0,0,0
688901,1,0,0,0
688902,1,1,1,1
688903,1,0,1,0
688904,1,0,1,0
688905,1,0,1,0
688906,1,1,1,1
688907,1,1,1,1
688908,1,1,1,1
688909,1,1,1,1
688910,1,1,1,1
688911,1,1,1,1
688912,1,1,1,1
688913,1,0,1,0
688914,1,0,1,0
688915,1,0,0,0
688916,1,0,0,0
688917,1,1,1,1
688918,1,1,0,1
688919,1,0,0,0
688920,1,0,1,0
688921,1,0,0,0
688922,1,0,0,0
688923,1,1,1,1
688924,1,1,1,1
688925,1,0,1,1
688926,1,0,0,0
688927,1,0,0,0
688928,1,1,1,1
688929,1,0,1,0
688930,1,0,0,0
688931,1,1,1,1
688932,1,0,0,0
688933,1,1,1,1
688934,1,1,1,1
688935,1,1,1,1
688936,1,1,1,1
688937,1,1,1,1
688938,1,1,1,1
688939,1,1,1,1
688940,1,1,1,1
688941,1,1,1,1
688942,1,1,1,1
688943,1,1,1,1
688944,1,0,1,0
688945,1,1,0,1
688946,1,1,0,1
688947,1,0,0,0
688948,1,0,0,1
688949,1,0,0,0
688950,1,1,1,1
688951,1,1,1,1
688952,1,0,1,0
688953,1,0,1,1
688954,1,1,0,1
688955,0,1,0,1
688956,1,1,1,1
688957,1,0,0,0
688958,1,1,1,1
688959,1,0,1,1
688960,1,0,1,0
688961,1,1,1,1
688962,1,1,0,0
688963,1,1,1,0
688964,1,0,0,0
688965,1,0,0,0
688966,1,1,1,1
688967,1,1,1,1
688968,1,0,0,0
688969,1,0,1,0
688970,1,1,1,1
688971,1,1,1,1
688972,1,1,1,1
688973,1,1,1,1
688974,1,1,1,1
688975,1,1,1,1
688976,1,1,1,1
688977,1,1,1,1
688978,1,1,1,1
688979,1,0,1,0
688980,1,1,1,1
688981,1,1,1,1
688982,1,1,1,1
688983,1,0,0,0
688984,1,1,1,1
688985,1,1,1,1
688986,1,1,1,1
688987,1,0,0,0
688988,1,0,0,0
688989,1,0,0,0
688990,1,1,1,1
688991,1,0,0,0
688992,1,1,1,1
688993,1,1,1,1
688994,1,1,1,1
688995,1,1,1,1
688996,1,0,0,0
688997,1,1,1,1
688998,1,0,1,1
688999,1,0,0,0
689000,1,1,1,0
689001,1,1,0,1
689002,1,0,1,1
689003,1,1,0,1
689004,1,1,0,0
689005,1,1,0,1
689006,1,1,0,1
689007,0,1,1,1
689008,1,1,1,1
689009,1,0,1,1
689010,1,1,1,1
689011,1,1,1,1
689012,1,1,1,1
689013,1,1,1,1
689014,1,0,0,0
689015,1,0,0,0
689016,1,1,1,1
689017,1,1,1,1
689018,1,0,0,0
689019,1,0,0,0
689020,1,1,1,1
689021,1,0,1,1
689022,1,1,1,1
689023,1,1,0,1
689024,1,0,0,0
689025,1,1,1,1
689026,1,1,1,1
689027,1,1,1,1
689028,1,0,1,0
689029,0,1,0,1
689030,1,0,0,0
689031,1,0,0,0
689032,1,0,1,0
689033,1,0,1,0
689034,1,1,1,1
689035,1,0,0,0
689036,1,1,1,1
689037,1,1,1,1
689038,1,1,1,1
689039,1,0,0,0
689040,1,0,0,1
689041,1,1,1,1
689042,1,1,0,0
689043,1,1,1,1
689044,1,1,1,1
689045,1,1,1,1
689046,1,1,1,1
689047,1,1,1,1
689048,1,1,1,1
689049,1,1,0,1
689050,1,0,0,1
689051,1,1,1,1
689052,1,0,0,0
689053,1,0,0,0
689054,1,0,0,0
689055,1,1,1,1
689056,1,1,1,1
689057,1,1,1,0
689058,1,1,1,1
689059,1,1,1,1
689060,1,1,1,1
689061,1,0,1,1
689062,1,0,0,0
689063,1,0,0,0
689064,1,1,1,1
689065,1,1,1,1
689066,1,1,0,0
689067,1,1,1,1
689068,1,1,0,0
689069,1,0,1,0
689070,1,0,0,1
689071,1,1,0,0
689072,1,0,0,0
689073,1,0,0,0
689074,1,1,1,1
689075,1,1,0,1
689076,0,0,1,0
689077,1,0,0,0
689078,1,0,0,0
689079,1,1,1,0
689080,1,1,1,1
689081,1,1,1,1
689082,1,1,0,0
689083,1,1,0,1
689084,1,1,1,1
689085,1,1,1,0
689086,1,1,1,1
689087,0,1,1,1
689088,1,1,1,1
689089,1,1,1,1
689090,1,1,1,1
689091,1,1,1,1
689092,1,1,1,0
689093,1,1,1,1
689094,1,0,1,0
689095,1,1,1,1
689096,1,1,1,1
689097,1,0,0,1
689098,1,1,1,0
689099,1,1,0,1
689100,1,1,0,0
689101,1,1,1,1
689102,1,1,1,1
689103,1,0,0,0
689104,1,0,1,0
689105,1,1,1,1
689106,0,1,0,1
689107,1,1,1,1
689108,1,1,1,1
689109,1,0,0,0
689110,1,1,1,1
689111,1,0,0,0
689112,1,1,1,1
689113,1,1,1,1
689114,1,1,1,1
689115,1,1,1,1
689116,1,0,0,0
689117,1,1,1,1
689118,1,0,0,0
689119,1,0,0,0
689120,1,1,1,1
689121,1,0,1,1
689122,0,0,1,1
689123,1,1,1,1
689124,1,1,1,1
689125,1,1,1,1
689126,0,1,0,1
689127,1,1,1,1
689128,1,1,1,1
689129,1,0,0,1
689130,1,1,0,0
689131,0,1,1,0
689132,0,0,1,1
689133,1,0,0,0
689134,1,1,1,1
689135,1,1,1,1
689136,1,1,1,1
689137,1,1,1,1
689138,1,0,0,0
689139,1,0,0,0
689140,1,1,1,1
689141,1,1,1,1
689142,1,1,1,1
689143,1,1,1,1
689144,1,0,0,0
689145,1,0,0,0
689146,1,0,0,0
689147,1,1,1,1
689148,1,1,1,1
689149,1,0,0,0
689150,1,1,1,1
689151,1,1,0,1
689152,1,1,1,1
689153,1,1,1,1
689154,1,1,1,1
689155,1,0,0,0
689156,1,0,0,0
689157,1,0,0,0
689158,1,1,1,1
689159,1,1,1,1
689160,1,1,1,1
689161,1,0,0,0
689162,1,1,1,1
689163,1,1,1,1
689164,1,1,1,1
689165,1,0,0,0
689166,1,0,0,0
689167,1,1,0,0
689168,1,1,1,1
689169,1,0,1,0
689170,1,1,1,1
689171,1,1,1,1
689172,1,1,1,1
689173,1,0,0,1
689174,1,1,0,1
689175,1,1,1,1
689176,1,1,0,0
689177,1,1,1,1
689178,1,1,1,1
689179,1,1,1,1
689180,1,0,1,0
689181,1,1,1,1
689182,1,1,0,0
689183,1,0,0,1
689184,1,1,1,1
689185,1,1,1,1
689186,1,1,1,1
689187,1,1,1,1
689188,1,1,1,1
689189,1,1,1,0
689190,1,1,1,1
689191,1,1,1,1
689192,1,1,1,1
689193,1,1,1,1
689194,1,1,1,1
689195,1,1,1,1
689196,1,1,1,1
689197,1,1,1,0
689198,0,0,1,1
689199,1,1,1,1
689200,1,0,0,0
689201,1,0,1,0
689202,1,0,0,0
689203,1,0,0,0
689204,1,1,1,1
689205,1,1,1,1
689206,1,0,1,1
689207,1,0,0,0
689208,1,0,0,0
689209,1,0,0,0
689210,1,0,0,1
689211,1,1,0,1
689212,1,0,0,0
689213,1,0,0,1
689214,1,1,1,0
689215,1,0,1,1
689216,1,0,0,1
689217,1,1,1,1
689218,1,1,1,1
689219,1,1,1,1
689220,1,1,0,1
689221,1,1,1,1
689222,1,0,0,0
689223,1,1,0,0
689224,1,1,1,1
689225,1,1,1,1
689226,1,1,1,1
689227,1,0,1,0
689228,1,0,0,0
689229,1,0,1,1
689230,1,1,1,1
689231,1,1,1,1
689232,1,1,1,1
689233,1,0,0,0
689234,1,1,1,1
689235,1,0,0,0
689236,1,0,0,0
689237,1,1,1,1
689238,1,1,0,1
689239,0,0,1,0
689240,0,0,1,0
689241,1,0,0,0
689242,1,0,0,1
689243,1,1,0,1
689244,1,1,1,1
689245,1,1,1,1
689246,1,1,1,1
689247,1,1,1,1
689248,1,1,1,1
689249,1,1,1,1
689250,1,1,0,0
689251,1,1,1,1
689252,1,1,1,1
689253,1,1,1,1
689254,1,0,0,0
689255,1,1,1,1
689256,1,0,1,0
689257,1,1,1,1
689258,0,1,0,1
689259,1,1,1,1
689260,1,1,1,1
689261,1,1,1,1
689262,1,0,1,1
689263,1,1,0,1
689264,1,1,1,1
689265,1,0,0,1
689266,1,0,1,1
689267,1,1,1,1
689268,1,0,1,0
689269,1,1,0,1
689270,1,0,0,0
689271,1,0,0,0
689272,1,1,0,1
689273,1,0,0,0
689274,1,1,0,1
689275,1,0,0,0
689276,1,1,0,1
689277,1,1,1,1
689278,1,0,0,0
689279,1,0,0,0
689280,1,1,1,1
689281,1,0,1,0
689282,1,0,0,0
689283,1,1,0,1
689284,1,1,1,1
689285,1,1,1,1
689286,1,0,0,0
689287,1,1,1,0
689288,1,0,0,0
689289,1,1,1,1
689290,1,0,1,0
689291,1,0,0,0
689292,1,0,0,0
689293,1,1,1,1
689294,1,1,1,1
689295,1,0,1,0
689296,1,0,1,1
689297,1,0,0,0
689298,1,0,0,0
689299,1,0,1,1
689300,1,1,1,0
689301,1,1,1,1
689302,1,1,1,0
689303,1,1,1,0
689304,1,1,1,1
689305,1,1,1,1
689306,1,1,1,1
689307,1,0,0,0
689308,1,1,1,1
689309,1,0,1,0
689310,1,0,0,0
689311,1,0,1,1
689312,1,1,0,1
689313,1,0,1,1
689314,1,1,1,1
689315,1,1,1,1
689316,1,1,1,1
689317,1,1,1,1
689318,1,1,1,1
689319,1,0,1,0
689320,1,0,0,0
689321,1,1,1,1
689322,1,0,0,0
689323,1,1,1,1
689324,1,0,0,0
689325,1,0,0,0
689326,1,1,1,1
689327,1,1,1,1
689328,1,1,1,1
689329,1,1,1,1
689330,1,0,1,1
689331,1,1,1,1
689332,1,1,1,1
689333,1,0,1,0
689334,1,1,0,1
689335,1,1,1,1
689336,1,1,1,1
689337,1,1,1,1
689338,1,1,1,1
689339,1,1,0,1
689340,1,1,0,1
689341,1,1,0,1
689342,1,1,1,1
689343,1,1,1,1
689344,1,0,0,0
689345,1,0,0,0
689346,1,0,0,0
689347,1,1,1,1
689348,1,1,1,1
689349,1,1,1,1
689350,1,0,0,0
689351,1,1,1,1
689352,1,1,1,1
689353,1,1,1,1
689354,1,1,1,1
689355,1,1,1,1
689356,1,0,0,1
689357,1,1,1,0
689358,1,1,1,1
689359,1,1,1,1
689360,1,0,0,0
689361,1,1,0,0
689362,1,0,1,0
689363,1,1,1,1
689364,1,1,1,1
689365,1,0,0,0
689366,1,1,1,1
689367,1,0,0,0
689368,1,1,1,1
689369,1,1,1,1
689370,1,1,1,1
689371,1,1,1,1
689372,1,1,1,1
689373,1,1,0,1
689374,1,1,1,1
689375,1,0,1,0
689376,1,1,1,0
689377,1,1,1,1
689378,0,1,1,1
689379,1,1,0,0
689380,0,0,1,1
689381,1,1,1,1
689382,1,1,1,1
689383,1,1,1,1
689384,1,1,1,1
689385,1,1,1,1
689386,1,0,1,1
689387,1,0,0,0
689388,1,1,1,1
689389,1,1,1,1
689390,1,0,0,0
689391,1,0,1,0
689392,1,1,1,1
689393,1,1,1,1
689394,1,1,1,1
689395,1,1,1,1
689396,1,1,1,1
689397,1,1,1,1
689398,1,0,0,0
689399,1,1,1,1
689400,1,0,0,1
689401,1,1,0,0
689402,1,1,1,1
689403,1,1,1,1
689404,1,0,0,0
689405,1,1,1,1
689406,1,1,0,1
689407,1,0,0,0
689408,1,1,1,1
689409,1,0,0,1
689410,1,1,1,0
689411,1,1,0,1
689412,1,0,0,0
689413,1,1,1,1
689414,1,1,1,1
689415,1,0,1,0
689416,1,1,0,0
689417,1,1,1,1
689418,1,1,1,1
689419,1,1,1,1
689420,1,1,1,1
689421,1,1,1,1
689422,1,1,1,1
689423,1,1,1,1
689424,1,1,0,1
689425,1,0,0,1
689426,1,0,0,1
689427,1,0,0,0
689428,1,1,1,1
689429,1,0,1,1
689430,1,1,1,1
689431,1,0,0,0
689432,1,1,1,1
689433,1,1,1,1
689434,1,0,0,0
689435,1,1,1,1
689436,1,0,0,0
689437,1,1,1,1
689438,1,1,1,1
689439,1,1,1,1
689440,1,1,0,1
689441,1,0,0,0
689442,1,0,0,0
689443,1,1,1,1
689444,1,1,1,1
689445,1,0,0,0
689446,1,0,0,0
689447,1,1,1,1
689448,1,1,1,1
689449,1,1,1,1
689450,1,0,0,1
689451,1,1,1,1
689452,1,1,0,0
689453,1,1,1,1
689454,1,1,1,1
689455,1,0,0,1
689456,1,1,0,0
689457,1,0,1,0
689458,1,1,1,1
689459,1,1,1,1
689460,1,0,1,1
689461,1,1,1,1
689462,1,1,1,1
689463,1,1,1,1
689464,1,1,1,1
689465,1,1,0,0
689466,1,1,1,1
689467,1,0,0,0
689468,1,1,1,1
689469,1,1,1,1
689470,1,0,0,0
689471,1,1,1,1
689472,1,0,1,0
689473,1,1,1,1
689474,1,1,1,1
689475,1,1,1,1
689476,1,1,1,1
689477,1,0,0,0
689478,1,0,1,1
689479,1,0,0,0
689480,1,1,1,1
689481,1,1,1,1
689482,1,0,0,0
689483,1,1,1,1
689484,1,1,1,1
689485,1,1,1,1
689486,1,1,1,1
689487,1,1,1,1
689488,1,0,1,1
689489,1,0,0,0
689490,1,0,0,0
689491,1,0,1,1
689492,1,1,1,1
689493,1,1,1,1
689494,1,1,1,1
689495,0,1,0,0
689496,0,0,0,1
689497,1,0,1,0
689498,1,1,1,1
689499,1,1,1,1
689500,1,1,1,1
689501,0,1,1,0
689502,1,1,1,1
689503,1,0,0,0
689504,1,1,1,0
689505,1,0,0,0
689506,1,1,1,1
689507,1,1,1,1
689508,1,1,1,1
689509,1,0,0,1
689510,1,0,0,1
689511,1,1,1,1
689512,1,0,0,0
689513,1,1,1,1
689514,1,0,0,0
689515,1,1,1,1
689516,1,1,1,1
689517,1,1,1,1
689518,1,1,1,1
689519,1,1,1,1
689520,1,1,1,1
689521,1,0,0,0
689522,1,0,0,0
689523,1,0,0,0
689524,1,1,1,1
689525,1,0,0,0
689526,1,1,1,1
689527,1,1,1,1
689528,1,1,1,1
689529,1,1,1,1
689530,1,1,0,0
689531,1,1,1,1
689532,1,1,1,1
689533,1,1,1,1
689534,1,1,1,1
689535,1,1,1,1
689536,1,1,1,1
689537,1,0,0,0
689538,1,0,0,0
689539,1,1,1,0
689540,1,1,1,0
689541,1,1,1,1
689542,1,1,1,1
689543,1,0,0,0
689544,1,1,1,1
689545,1,0,0,1
689546,1,1,1,0
689547,1,1,1,0
689548,1,1,0,1
689549,1,0,0,0
689550,1,1,1,1
689551,1,1,1,1
689552,1,1,1,1
689553,1,1,1,0
689554,1,1,1,1
689555,1,0,0,0
689556,1,1,1,1
689557,1,1,1,1
689558,1,1,1,1
689559,1,0,0,1
689560,1,1,1,1
689561,1,1,1,1
689562,1,1,1,1
689563,1,1,1,1
689564,1,1,1,1
689565,1,1,1,1
689566,1,1,1,1
689567,1,1,1,1
689568,1,1,0,0
689569,1,1,1,1
689570,1,1,1,1
689571,1,1,1,1
689572,1,0,0,0
689573,1,1,1,1
689574,1,1,0,1
689575,1,1,1,1
689576,1,0,0,0
689577,1,1,1,1
689578,1,1,1,1
689579,1,1,1,1
689580,1,1,1,1
689581,1,0,0,0
689582,1,0,0,0
689583,1,0,0,0
689584,1,1,1,1
689585,1,1,1,0
689586,1,0,0,0
689587,1,1,1,1
689588,1,1,1,1
689589,1,1,1,1
689590,1,1,1,1
689591,1,1,1,1
689592,1,1,1,1
689593,1,0,0,0
689594,1,0,0,0
689595,1,1,1,1
689596,1,0,0,0
689597,1,1,1,1
689598,1,1,1,1
689599,1,1,1,1
689600,1,1,0,1
689601,1,1,1,1
689602,1,0,0,0
689603,1,1,0,1
689604,1,1,1,1
689605,0,0,1,1
689606,1,1,1,1
689607,1,0,0,1
689608,1,0,0,1
689609,0,0,0,1
689610,1,0,0,0
689611,1,0,0,0
689612,1,0,0,0
689613,1,1,1,1
689614,1,1,1,1
689615,1,0,0,0
689616,1,1,1,1
689617,1,1,1,1
689618,1,0,0,0
689619,1,1,1,1
689620,1,1,1,0
689621,1,0,0,0
689622,1,1,1,0
689623,1,1,1,1
689624,1,1,1,1
689625,1,1,1,1
689626,1,1,1,1
689627,1,1,1,1
689628,1,1,1,1
689629,1,1,1,1
689630,1,1,1,1
689631,1,0,0,1
689632,1,1,0,1
689633,0,0,1,0
689634,1,1,1,1
689635,1,0,1,0
689636,1,1,1,0
689637,1,1,1,0
689638,1,1,1,0
689639,1,1,1,1
689640,1,1,1,1
689641,1,1,1,1
689642,1,1,0,1
689643,1,0,0,1
689644,1,1,1,1
689645,1,0,0,0
689646,1,1,1,1
689647,1,0,0,0
689648,1,1,1,0
689649,1,1,0,0
689650,1,1,1,1
689651,1,0,1,1
689652,1,0,0,0
689653,1,1,1,1
689654,1,0,0,1
689655,1,0,0,0
689656,1,1,1,1
689657,1,1,1,1
689658,1,1,1,1
689659,1,1,1,1
689660,1,1,1,1
689661,1,0,1,0
689662,1,1,0,1
689663,1,1,1,1
689664,1,1,1,1
689665,1,0,0,0
689666,1,0,1,0
689667,1,1,1,1
689668,1,1,1,1
689669,1,0,0,0
689670,1,0,0,0
689671,1,1,0,1
689672,1,0,0,0
689673,1,0,1,0
689674,1,0,0,0
689675,1,0,0,0
689676,1,0,0,0
689677,1,0,0,0
689678,1,1,1,1
689679,1,1,1,1
689680,1,0,0,0
689681,0,0,1,0
689682,0,1,0,0
689683,1,1,1,1
689684,1,1,1,1
689685,1,0,0,0
689686,1,0,0,0
689687,1,1,1,1
689688,1,0,0,0
689689,1,0,1,0
689690,1,1,1,1
689691,1,1,1,1
689692,1,1,1,1
689693,1,0,0,0
689694,1,0,1,1
689695,1,1,1,1
689696,1,1,1,1
689697,1,1,0,1
689698,1,1,1,1
689699,1,1,1,1
689700,1,1,1,1
689701,1,1,1,1
689702,1,0,0,0
689703,1,0,0,0
689704,1,1,1,1
689705,0,1,1,1
689706,1,0,0,1
689707,1,0,0,0
689708,1,1,1,1
689709,1,0,0,0
689710,1,1,1,1
689711,1,0,1,0
689712,1,1,1,1
689713,1,0,0,0
689714,1,0,0,0
689715,1,1,1,1
689716,1,0,0,0
689717,1,0,1,1
689718,1,1,1,1
689719,1,1,1,1
689720,1,0,1,0
689721,1,0,0,0
689722,1,1,1,1
689723,1,0,1,0
689724,1,0,0,0
689725,1,1,1,0
689726,1,1,1,1
689727,1,0,0,0
689728,1,1,0,1
689729,1,1,1,1
689730,1,1,1,0
689731,0,1,1,0
689732,1,1,1,1
689733,1,0,0,1
689734,1,1,1,1
689735,1,1,0,0
689736,1,1,1,1
689737,1,1,1,1
689738,1,1,1,1
689739,1,0,1,1
689740,1,1,1,1
689741,1,1,1,1
689742,1,1,1,1
689743,1,1,1,1
689744,1,0,1,0
689745,1,1,1,1
689746,1,1,1,1
689747,1,1,1,1
689748,1,1,1,1
689749,1,1,1,1
689750,1,1,1,1
689751,1,1,1,1
689752,1,0,0,0
689753,1,0,1,1
689754,1,1,1,1
689755,1,1,1,1
689756,0,1,1,1
689757,1,1,1,1
689758,1,1,1,1
689759,1,0,1,1
689760,1,0,1,0
689761,1,1,1,1
689762,1,1,1,1
689763,1,1,1,1
689764,1,1,1,1
689765,1,1,1,1
689766,1,0,1,0
689767,1,0,1,0
689768,1,1,1,1
689769,1,1,1,1
689770,1,0,0,0
689771,1,1,1,1
689772,1,1,1,1
689773,1,1,1,1
689774,1,1,1,1
689775,1,1,1,1
689776,1,1,1,1
689777,0,1,1,1
689778,1,1,1,1
689779,1,0,0,0
689780,1,1,1,1
689781,1,1,1,1
689782,1,0,1,0
689783,1,1,1,1
689784,1,1,0,1
689785,1,0,0,0
689786,1,1,1,1
689787,1,1,1,1
689788,1,0,0,1
689789,1,0,0,0
689790,1,1,1,1
689791,1,1,1,1
689792,1,1,1,1
689793,1,1,1,1
689794,1,0,0,0
689795,1,1,1,1
689796,1,1,1,1
689797,1,1,1,1
689798,1,1,1,1
689799,1,1,0,0
689800,1,1,0,1
689801,1,1,1,1
689802,1,1,1,0
689803,1,0,1,1
689804,1,1,1,1
689805,1,1,0,0
689806,1,0,0,0
689807,1,0,0,0
689808,1,1,0,1
689809,1,0,0,0
689810,1,0,0,0
689811,1,0,0,0
689812,1,0,0,0
689813,1,0,1,0
689814,1,0,0,1
689815,1,0,0,0
689816,1,0,0,0
689817,1,0,1,0
689818,1,1,1,1
689819,1,1,1,1
689820,1,1,1,1
689821,1,1,1,1
689822,1,1,1,1
689823,1,1,1,1
689824,1,0,0,0
689825,1,1,1,1
689826,1,0,0,0
689827,1,1,1,1
689828,1,1,1,1
689829,1,1,1,1
689830,1,1,1,1
689831,1,1,1,1
689832,1,1,1,1
689833,1,1,1,1
689834,1,1,1,1
689835,1,0,0,1
689836,1,1,1,1
689837,1,0,0,0
689838,1,1,1,1
689839,1,1,1,1
689840,1,1,1,1
689841,1,0,1,0
689842,1,0,0,0
689843,1,1,1,1
689844,1,0,1,1
689845,1,1,1,1
689846,1,1,1,1
689847,1,1,1,1
689848,1,1,1,1
689849,1,0,0,0
689850,1,1,1,1
689851,1,1,1,1
689852,1,1,1,1
689853,1,1,1,1
689854,1,1,1,1
689855,1,0,0,1
689856,1,0,1,1
689857,1,1,1,1
689858,1,1,1,1
689859,1,1,0,1
689860,1,1,1,1
689861,1,1,1,1
689862,1,1,1,1
689863,1,1,1,1
689864,1,0,1,1
689865,1,1,1,1
689866,1,0,0,0
689867,1,1,0,1
689868,1,1,1,1
689869,1,0,0,1
689870,1,1,1,1
689871,1,1,1,1
689872,1,1,1,0
689873,1,0,0,0
689874,1,1,1,1
689875,1,1,1,1
689876,1,1,1,1
689877,1,1,1,1
689878,1,0,1,1
689879,1,1,1,1
689880,1,1,1,1
689881,1,1,1,1
689882,1,1,1,1
689883,1,1,0,1
689884,1,1,1,1
689885,1,1,1,1
689886,1,1,1,1
689887,1,1,1,1
689888,1,1,1,1
689889,1,1,1,1
689890,1,0,0,0
689891,1,1,1,1
689892,1,1,1,1
689893,1,0,0,0
689894,1,1,0,1
689895,1,0,0,0
689896,1,0,0,0
689897,1,0,0,0
689898,1,0,0,0
689899,1,0,1,0
689900,1,1,1,0
689901,1,1,1,1
689902,1,0,0,0
689903,1,1,1,1
689904,1,1,1,1
689905,1,0,1,1
689906,1,1,1,1
689907,1,1,1,1
689908,1,1,1,1
689909,1,1,1,1
689910,1,0,1,1
689911,1,0,1,1
689912,1,1,1,1
689913,1,0,0,0
689914,1,1,0,0
689915,0,1,0,1
689916,0,1,0,1
689917,0,1,0,1
689918,0,0,0,1
689919,1,1,0,0
689920,1,1,1,1
689921,1,0,0,0
689922,1,1,1,1
689923,1,1,1,1
689924,1,1,1,1
689925,1,0,0,0
689926,1,1,0,1
689927,1,0,0,0
689928,1,0,1,1
689929,1,0,1,0
689930,1,1,1,1
689931,1,1,1,1
689932,0,1,0,1
689933,1,1,0,1
689934,1,1,1,1
689935,1,1,1,1
689936,1,1,1,1
689937,1,1,1,1
689938,1,1,1,1
689939,1,1,1,1
689940,1,1,1,1
689941,1,1,1,1
689942,1,1,1,1
689943,1,1,1,1
689944,1,1,1,1
689945,1,1,1,1
689946,1,1,1,1
689947,1,1,1,1
689948,1,1,1,1
689949,1,0,0,0
689950,1,1,1,1
689951,1,1,1,1
689952,1,1,1,1
689953,1,0,0,0
689954,1,1,1,1
689955,1,0,0,0
689956,1,1,1,1
689957,1,1,1,1
689958,1,1,1,1
689959,1,1,1,1
689960,1,1,1,1
689961,1,1,1,1
689962,1,1,1,1
689963,1,1,1,1
689964,1,1,1,1
689965,1,1,1,1
689966,1,1,1,1
689967,1,0,0,1
689968,1,1,1,1
689969,1,1,1,1
689970,1,1,0,1
689971,0,0,1,1
689972,1,0,0,0
689973,0,1,0,0
689974,1,1,0,0
689975,1,0,0,0
689976,1,1,1,1
689977,1,1,1,1
689978,1,0,0,1
689979,1,1,1,1
689980,1,1,1,1
689981,1,0,0,0
689982,1,1,1,1
689983,1,0,0,0
689984,1,0,0,0
689985,1,1,1,1
689986,1,0,0,1
689987,1,1,1,1
689988,1,1,1,1
